Zila/Division,,2014-15,,2015-16,,2016-17,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,97,60,95,54
2,Barishal,1251,477,2126,826,1969,804
3,Bhola,1046,445,1779,735,1783,862
4,Jhallokati,583,185,564,180,549,182
5,Patuakhali,117,27,117,29,111,25
6,Pirojpur,65,14,79,17,97,25
1,Barishal,3062,1148,4762,1847,4604,1952
7,Bandarban,332,85,316,80,308,78
8,Brahmanbaria,27974,19975,26423,17780,26864,18276
9,Chandpur,2008,1114,3664,1603,5868,3079
10,Chittagang,789,206,794,210,792,209
11,Cumilla,10248,4960,10060,4858,8464,4035
12,Cox's Bazar,377,226,381,111,391,209
13,Feni,503,115,496,204,560,175
14,Khagrachhari,341,117,156,62,344,117
15,Laksmipur,242,80,228,74,221,75
16,Noakhali,54,13,47,12,44,9
17,Rangamati,505,271,519,284,526,272
2,Chittagang,43373,27166,43084,25278,44382,26534
18,Dhaka,29455,11305,22630,10157,58473,22554
19,Faridpur,20440,6568,19719,6325,18500,5173
20,Gazipur,5178,1425,3964,1047,3962,1036
21,Gopalganj,8537,2824,8955,2998,9082,3188
22,Kishorganj,2591,1157,2657,1333,1872,763
23,Madaripur,12370,5430,26750,11090,14081,6171
24,Manikganj,43327,15557,47448,20200,48243,20123
25,Munshiganj,4085,847,3645,1295,5432,2474
26,Narayanganj,2774,1060,1906,730,1823,702
27,Narsingdi,3999,1488,3445,1475,4199,1535
28,Rajbari,5992,2055,5583,1891,5142,2258
29,Shariatpur,12592,6867,18657,8370,13116,6289
30,Tangail,66426,24408,61365,25146,71992,29701
3,Dhaka,217766,80991,226724,92057,255917,101967
31,Bagerhat,1708,613,1702,641,1720,652
32,Chuadanga,6833,4041,4981,2966,4566,2814
33,Jashore,26858,10966,26323,10230,24905,9836
34,Jhenaidah,12241,5256,8387,3653,7996,3841
35,Khulna,691,216,712,254,709,256
36,Kushtia,6788,3808,6749,3874,7107,4248
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,10258,5982,12677,4234,11557,3860
38,Meherpur,14570,8104,14325,7732,15332,8633
39,Narail,7880,2217,7898,2648,7898,2688
40,Satkhira,14309,6417,0,0,12757,6654
4,Khulna,102136,47620,83754,36232,94547,43482
41,Jamalpur,18967,7574,19184,7831,18718,7728
42,Mymensing,4201,1662,4244,1688,3437,1413
43,Netrakona,2745,1267,2537,1251,2292,1117
44,Sherpur,4224,1719,5187,2127,5195,2406
5,Mymensing,30137,12222,31152,12897,29642,12664
45,Bogura,52023,25283,53281,26072,39868,17933
46,Joypurhat,2326,1533,6078,3999,5544,3665
47,Naogaon,49776,25372,51303,26999,53375,28359
48,Natore,8571,4165,6016,358,6146,2413
49,Chapai Nawabganj,14913,5151,19111,6519,19111,7559
50,Pabna,31449,16640,42336,15565,40296,14986
51,Rajshahi,41946,21505,40701,19270,38732,8495
52,Sirajganj,140797,56508,122782,52504,122525,54164
6,Rajshahi,341801,156157,341608,151286,325597,137574
53,Dinajpur,22729,11731,5149,16395,27033,14622
54,Gaibandha,0,0,3400,1600,6677,2742
55,Kurigram,12569,6033,13684,6566,11620,4711
56,Lalmonirhat,1603,830,1905,982,1926,1008
57,Nilphamari,1372,692,2105,1243,2315,1406
58,Panchagarh,2169,932,2743,1253,2709,1252
59,Rangpur,4152,1994,4784,2333,4699,2278
60,Thakurgaon,15362,6145,15303,6534,13011,5420
7,Rangpur,59956,28357,49073,36906,69990,33439
61,Habiganj,1050,1015,2080,834,1929,769
62,Maulvibazar,447,1772,737,2356,736,2241
63,Sunamganj,1021,694,1305,513,1298,475
64,Sylhet,2133,2310,2746,1703,2618,1763
8,Sylhet,4651,5791,6868,5406,6581,5248
,BANGLADESH,802882,359452,787025,361909,831260,362860
