Zila/Division,,2014-15,,2015-16,,2016-17,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,0,0,0,0
2,Barishal,3,1,2,0.26,2,1
3,Bhola,0,0,0,0,0,0
4,Jhallokati,0,0,0,0,0,0
5,Patuakhali,0,0,0,0,0,0
6,Pirojpur,3,2,2,1,5,3
1,Barishal,6,3,4,1.26,7,4
7,Bandarban,543,327,212,313,504,312
8,Brahmanbaria,118,48,111,42,120,48
9,Chandpur,0,0,0,0,0,0
10,Chittagang,114,40,115,40,115,41
11,Cumilla,128,114,142,92,155,98
12,Cox's Bazar,28,42,29,43,29,43
13,Feni,6,3,7,2,6,2
14,Khagrachhari,404,128,403,128,421,137
15,Laksmipur,0,0,0,0,0,0
16,Noakhali,0,0,0,0,0,0
17,Rangamati,954,410,960,412,969,421
2,Chittagang,2295,1112,1979,1072,2319,1102
18,Dhaka,371,394,391,432,403,454
19,Faridpur,4107,5044,4085,4940,4071,4915
20,Gazipur,245,91,234,89,228,87
21,Gopalganj,206,288,196,240,204,246
22,Kishorganj,316,156,327,160,231,118
23,Madaripur,498,138,516,159,522,160
24,Manikganj,625,225,609,217,607,217
25,Munshiganj,210,89,245,100,255,105
26,Narayanganj,181,97,168,61,163,55
27,Narsingdi,204,114,216,117,210,116
28,Rajbari,3683,1470,2666,1881,2767,1976
29,Shariatpur,175,65,151,39,84,41
30,Tangail,542,172,599,90,612,194
3,Dhaka,11363,8343,10403,8525,10357,8684
31,Bagerhat,269,111,275,127,263,96
32,Chuadanga,1983,1825,1989,1761,2000,3528
33,Jashore,1043,469,1077,491,1079,506
34,Jhenaidah,2000,917,2022,917,1607,744
35,Khulna,321,444,319,446,294,411
36,Kushtia,1388,898,1307,824,1297,855
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,353,144,410,163,410,187
38,Meherpur,1911,766,1825,730,1812,779
39,Narail,459,1015,461,1007,446,966
40,Satkhira,563,763,566,717,557,712
4,Khulna,10290,7352,10251,7183,9765,8784
41,Jamalpur,663,174,660,174,638,172
42,Mymensing,740,512,723,664,842,695
43,Netrakona,59,34,57,32,252,191
44,Sherpur,320,117,327,123,347,133
5,Mymensing,1782,837,1767,993,2079,1191
45,Bogura,401,182,417,184,513,237
46,Joypurhat,207,97,234,94,231,106
47,Naogaon,543,370,1109,707,1281,857
48,Natore,596,262,533,246,515,244
49,Chapai Nawabganj,183,42,188,45,188,240
50,Pabna,7584,4550,7475,4550,7612,4734
51,Rajshahi,1562,1757,1386,1882,1252,45
52,Sirajganj,168,187,139,110,150,124
6,Rajshahi,11244,7447,11481,7818,11742,6587
53,Dinajpur,1268,896,1199,1055,1199,999
54,Gaibandha,421,378,508,687,498,246
55,Kurigram,214,192,222,211,197,197
56,Lalmonirhat,210,200,193,249,214,118
57,Nilphamari,1184,1054,1202,1082,1188,729
58,Panchagarh,1649,905,1680,1104,1655,1098
59,Rangpur,822,346,893,405,979,457
60,Thakurgaon,904,526,1042,599,1059,614
7,Rangpur,6672,4497,6939,5392,6989,4458
61,Habiganj,244,156,244,174,259,244
62,Maulvibazar,368,288,105,46,107,46
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,13,8
8,Sylhet,612,444,349,220,379,298
,BANGLADESH,44264,30035,43173,31204.26,43637,31108
