Zila/Division,,2014-15,,2015-16,,2016-17,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,-,-,0,0,0,0
2,Barishal,-,-,0,0,0,0
3,Bhola,-,-,0,0,0,0
4,Jhallokati,-,-,0,0,0,0
5,Patuakhali,-,-,0,0,0,0
6,Pirojpur,-,-,0,0,0,0
1,Barishal,-,-,0,0,0,0
7,Bandarban,-,-,0,0,0,0
8,Brahmanbaria,-,-,8,17,11,21
9,Chandpur,-,-,0,0,0,0
10,Chittagang,8,9,8,9,9,11
11,Cumilla,53,70,54,70,50,61
12,Cox's Bazar,-,-,0,0,0,0
13,Feni,-,-,0,0,0,0
14,Khagrachhari,-,-,0,0,0,0
15,Laksmipur,-,-,0,0,0,0
16,Noakhali,-,-,0,0,0,0
17,Rangamati,6,9,6,9,7,11
2,Chittagang,67,88,76,105,77,104
18,Dhaka,373,559,378,792,375,779
19,Faridpur,222,366,206,343,184,302
20,Gazipur,109,161,106,157,103,154
21,Gopalganj,90,132,90,127,91,128
22,Kishorganj,52,111,58,111,57,134
23,Madaripur,18,14,15,11,14,10
24,Manikganj,359,431,365,359,313,337
25,Munshiganj,143,163,144,149,155,162
26,Narayanganj,222,700,220,625,221,411
27,Narsingdi,67,93,67,92,60,84
28,Rajbari,854,1663,848,1637,881,1716
29,Shariatpur,64,65,63,63,63,62
30,Tangail,331,1118,335,1124,322,1057
3,Dhaka,2904,5576,2895,5590,2839,5336
31,Bagerhat,76,193,75,186,83,204
32,Chuadanga,1546,4800,1547,4871,806,2205
33,Jashore,2927,17331,2953,17497,3000,17486
34,Jhenaidah,1801,8482,1900,8594,2009,8965
35,Khulna,107,171,107,173,104,168
36,Kushtia,607,2102,624,2378,591,2239
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,112,348,108,334,120,374
38,Meherpur,238,684,260,690,249,738
39,Narail,325,1522,283,1215,263,1138
40,Satkhira,1091,3427,1060,3276,1033,3008
4,Khulna,8830,39060,8917,39214,8258,36525
41,Jamalpur,32,48,147,415,158,452
42,Mymensing,301,564,309,622,306,623
43,Netrakona,0,0,0,0,0,0
44,Sherpur,103,242,238,1033,271,1184
5,Mymensing,436,854,694,2070,735,2259
45,Bogura,856,3018,868,3172,861,3143
46,Joypurhat,613,2099,620,2151,621,4202
47,Naogaon,1199,5698,1188,5531,1362,5911
48,Natore,524,1080,509,1078,463,1011
49,Chapai Nawabganj,438,933,422,899,420,912
50,Pabna,2555,7698,2640,7905,2673,7850
51,Rajshahi,1744,5829,1735,6031,1561,6466
52,Sirajganj,201,435,220,398,209,387
6,Rajshahi,8130,26790,8202,27165,8170,29882
53,Dinajpur,835,2146,837,1908,876,2123
54,Gaibandha,566,2132,595,2232,587,2233
55,Kurigram,598,1381,593,1392,594,1390
56,Lalmonirhat,294,794,282,788,289,981
57,Nilphamari,287,1177,309,1005,308,945
58,Panchagarh,243,301,245,457,238,501
59,Rangpur,919,2479,799,2363,822,2449
60,Thakurgaon,604,1314,628,1506,634,1229
7,Rangpur,4346,11724,4288,11651,4348,11851
61,Habiganj,3,4,0,0,0,0
62,Maulvibazar,-,-,0,0,0,0
63,Sunamganj,-,-,0,0,0,0
64,Sylhet,-,-,0,0,11,9
8,Sylhet,3,4,0,0,11,9
,BANGLADESH,24716,84096,25072,85795,24438,85966
