Zila/Division,,2014-15,,2015-16,,2016-17,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,26,26,25,25
2,Barishal,23,5,26,10,27,15
3,Bhola,0,0,0,0,0,0
4,Jhallokati,15,4,0,0,23,7
5,Patuakhali,0,0,0,0,0,0
6,Pirojpur,0,0,0,0,0,0
1,Barishal,38,9,52,36,75,47
7,Bandarban,59,22,62,23,62,23
8,Brahmanbaria,41,14,60,20,56,20
9,Chandpur,112,52,102,52,97,50
10,Chittagang,130,37,99,33,115,35
11,Cumilla,76,38,54,26,45,22
12,Cox's Bazar,0,0,0,0,0,0
13,Feni,196,85,203,93,188,81
14,Khagrachhari,85,37,89,39,93,38
15,Laksmipur,0,0,55,13,66,17
16,Noakhali,1234,472,1098,402,928,310
17,Rangamati,140,85,136,81,143,84
2,Chittagang,2073,842,1958,782,1793,680
18,Dhaka,218,103,206,98,208,99
19,Faridpur,1761,704,1685,657,1691,677
20,Gazipur,8,3,6,2,7,3
21,Gopalganj,772,347,605,271,608,271
22,Kishorganj,23,8,22,7,18,6
23,Madaripur,1318,535,1339,548,1331,544
24,Manikganj,773,245,755,235,727,224
25,Munshiganj,63,28,59,27,56,21
26,Narayanganj,24,10,24,10,21,8
27,Narsingdi,0,0,0,0,0,0
28,Rajbari,1086,500,1042,610,1340,605
29,Shariatpur,329,165,328,171,322,174
30,Tangail,10,3,9,3,9,3
3,Dhaka,6385,2651,6080,2639,6338,2635
31,Bagerhat,131,39,116,35,115,37
32,Chuadanga,133,61,76,34,85,39
33,Jashore,639,232,684,265,695,293
34,Jhenaidah,546,202,613,206,777,293
35,Khulna,23,8,21,7,20,7
36,Kushtia,906,515,736,417,877,497
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,1960,744,2010,706,1908,681
38,Meherpur,16,6,16,6,19,7
39,Narail,1093,381,1105,410,1107,431
40,Satkhira,0,0,0,0,0,0
4,Khulna,5447,2188,5377,2086,5603,2285
41,Jamalpur,17,6,19,7,28,7
42,Mymensing,114,60,114,78,118,63
43,Netrakona,0,0,0,0,0,0
44,Sherpur,7,2,8,3,7,3
5,Mymensing,138,68,141,88,153,73
45,Bogura,0,0,0,0,0,0
46,Joypurhat,18,5,16,5,17,5
47,Naogaon,36,15,38,16,43,21
48,Natore,936,332,1024,399,805,300
49,Chapai Nawabganj,303,91,366,116,404,135
50,Pabna,1694,685,1581,698,1690,767
51,Rajshahi,992,192,581,187,369,170
52,Sirajganj,495,240,520,253,5,3
6,Rajshahi,4474,1560,4126,1674,3333,1401
53,Dinajpur,39,12,39,11,40,12
54,Gaibandha,13,5,14,5,14,5
55,Kurigram,58,18,60,19,65,21
56,Lalmonirhat,0,0,0,0,0,0
57,Nilphamari,2,1,2,1,2,1
58,Panchagarh,24,8,22,8,21,7
59,Rangpur,14,8,15,8,14,8
60,Thakurgaon,28,8,27,8,28,9
7,Rangpur,178,60,179,60,184,63
61,Habiganj,16,7,0,0,0,0
62,Maulvibazar,0,0,18,7,18,7
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,0,0
8,Sylhet,16,7,18,7,18,7
,BANGLADESH,18749,7385,17931,7372,17497,7191
