Zila/Division,,2014-15,,2015-16,,2016-17,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,2315,502,2680,807,2726,806
2,Barishal,9432,3313,9062,4266,9900,4284
3,Bhola,23935,7968,26836,9602,24815,8737
4,Jhallokati,1305,493,1421,534,1227,318
5,Patuakhali,8075,1615,13917,2232,13585,1980
6,Pirojpur,520,133,582,176,569,191
1,Barishal,45582,14024,54498,17617,52822,16316
7,Bandarban,48,18,48,18,48,18
8,Brahmanbaria,18,5,29,7,37,17
9,Chandpur,575,331,474,187,154,60
10,Chittagang,1650,490,1638,487,1639,487
11,Cumilla,4,3,4,3,4,3
12,Cox's Bazar,14,5,14,5,0,0
13,Feni,261,105,368,103,435,107
14,Khagrachhari,0,0,0,0,0,0
15,Laksmipur,1703,411,1660,403,1606,393
16,Noakhali,3619,897,2651,912,2196,579
17,Rangamati,0,0,0,0,0,0
2,Chittagang,7892,2265,6886,2125,6119,1664
18,Dhaka,75,25,69,24,72,25
19,Faridpur,1003,360,950,328,1002,367
20,Gazipur,96,26,97,26,91,24
21,Gopalganj,199,72,213,89,230,94
22,Kishorganj,219,70,230,76,246,91
23,Madaripur,521,164,514,167,447,147
24,Manikganj,267,80,271,87,252,75
25,Munshiganj,5,2,0,0,0,0
26,Narayanganj,36,14,34,13,29,12
27,Narsingdi,39,11,41,13,37,11
28,Rajbari,214,84,195,76,166,65
29,Shariatpur,254,112,279,113,250,122
30,Tangail,0,0,0,0,0,0
3,Dhaka,2928,1020,2893,1012,2822,1033
31,Bagerhat,588,118,487,113,515,143
32,Chuadanga,600,407,602,407,600,408
33,Jashore,2187,739,1833,692,1804,697
34,Jhenaidah,1653,640,1650,701,1680,732
35,Khulna,157,47,153,46,148,44
36,Kushtia,232,116,209,109,158,84
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,134,42,132,43,118,38
38,Meherpur,70,27,71,25,71,25
39,Narail,206,59,211,63,239,72
40,Satkhira,33,9,26,7,24,6
4,Khulna,5860,2204,5374,2206,5357,2249
41,Jamalpur,82,25,83,27,92,30
42,Mymensing,187,74,202,85,203,84
43,Netrakona,14,3,14,3,0,0
44,Sherpur,8,2,9,3,9,3
5,Mymensing,291,104,308,118,304,117
45,Bogura,15,5,7,2,14,5
46,Joypurhat,25,7,21,6,20,6
47,Naogaon,184,73,185,76,169,71
48,Natore,19229,5689,22650,7742,21879,7262
49,Chapai Nawabganj,35,10,0,0,52,14
50,Pabna,327,131,456,164,488,196
51,Rajshahi,11537,6278,10966,5511,11386,5490
52,Sirajganj,0,0,0,0,0,0
6,Rajshahi,31352,12193,34285,13501,34008,13044
53,Dinajpur,141,49,114,38,80,28
54,Gaibandha,103,53,104,52,106,50
55,Kurigram,138,50,148,55,150,58
56,Lalmonirhat,59,33,57,31,57,32
57,Nilphamari,9,6,9,7,9,7
58,Panchagarh,665,349,221,93,224,93
59,Rangpur,60,30,89,45,88,43
60,Thakurgaon,976,350,180,54,148,44
7,Rangpur,2151,920,922,375,862,355
61,Habiganj,0,0,0,0,0,0
62,Maulvibazar,20,7,0,0,11,3
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,6,2
8,Sylhet,20,7,0,0,17,5
,BANGLADESH,96076,32737,105166,36954,102311,34783
