Zila/Division,,2014-15,,2015-16,,2016-17,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,67,26,66,28,65,18
2,Barishal,365,104,347,103,622,185
3,Bhola,254,143,249,94,366,124
4,Jhallokati,76,16,81,19,91,22
5,Patuakhali,87,22,88,19,94,21
6,Pirojpur,73,20,75,22,79,26
1,Barishal,922,331,906,285,1317,396
7,Bandarban,138,40,140,39,123,34
8,Brahmanbaria,727,294,659,184,667,185
9,Chandpur,854,349,852,332,719,286
10,Chittagang,550,526,912,382,885,328
11,Cumilla,1458,575,1565,654,1728,725
12,Cox's Bazar,187,166,197,168,189,165
13,Feni,133,46,138,56,208,93
14,Khagrachhari,109,39,108,39,125,44
15,Laksmipur,145,41,167,40,139,33
16,Noakhali,339,137,348,125,335,74
17,Rangamati,164,92,168,94,170,98
2,Chittagang,4804,2305,5254,2113,5288,2065
18,Dhaka,814,277,834,293,950,364
19,Faridpur,3495,1425,3520,1470,3290,1382
20,Gazipur,176,57,175,56,183,60
21,Gopalganj,1469,650,1669,758,2670,1202
22,Kishorganj,662,218,648,214,631,211
23,Madaripur,3483,1356,3594,1429,4754,1991
24,Manikganj,772,422,1065,418,1074,422
25,Munshiganj,239,95,248,97,296,111
26,Narayanganj,149,48,149,45,150,47
27,Narsingdi,187,75,182,68,180,67
28,Rajbari,3274,1247,3599,1478,3618,1469
29,Shariatpur,3920,2159,3944,2214,631,211
30,Tangail,638,146,668,161,687,165
3,Dhaka,19278,8175,20295,8701,19114,7702
31,Bagerhat,153,44,153,46,152,48
32,Chuadanga,953,553,940,543,894,492
33,Jashore,351,156,360,165,342,155
34,Jhenaidah,353,156,317,137,332,150
35,Khulna,87,28,87,28,87,27
36,Kushtia,428,190,415,178,431,191
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,2201,758,2296,802,2250,788
38,Meherpur,95,23,97,23,90,23
39,Narail,1296,545,1295,568,1408,581
40,Satkhira,59,14,59,18,68,18
4,Khulna,5976,2467,6019,2508,6054,2473
41,Jamalpur,605,178,647,221,689,229
42,Mymensing,474,168,460,147,448,142
43,Netrakona,368,168,355,165,372,171
44,Sherpur,113,27,106,31,112,33
5,Mymensing,1560,541,1568,564,1621,575
45,Bogura,166,47,164,47,154,46
46,Joypurhat,53,15,55,16,54,16
47,Naogaon,206,75,196,72,168,64
48,Natore,2311,584,2653,727,2628,735
49,Chapai Nawabganj,535,164,542,161,539,173
50,Pabna,1930,666,2102,737,2114,846
51,Rajshahi,718,291,563,157,512,174
52,Sirajganj,265,75,281,82,254,75
6,Rajshahi,6184,1917,6556,1999,6423,2129
53,Dinajpur,213,95,235,85,264,98
54,Gaibandha,430,198,437,205,413,189
55,Kurigram,767,243,726,251,702,225
56,Lalmonirhat,184,61,190,62,205,70
57,Nilphamari,181,83,164,77,161,84
58,Panchagarh,323,63,318,75,320,76
59,Rangpur,148,62,633,251,642,254
60,Thakurgaon,135,33,139,35,145,36
7,Rangpur,2381,838,2842,1041,2852,1032
61,Habiganj,229,53,230,49,201,47
62,Maulvibazar,314,94,321,105,317,105
63,Sunamganj,80,20,198,72,142,40
64,Sylhet,515,154,515,205,557,215
8,Sylhet,1138,321,1264,431,1217,407
,BANGLADESH,42243,16895,44704,17642,43886,16779
