Zila/Division,,2014-15,,2015-16,,2016-17,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,19,20,57,24,66,42
2,Barishal,180,231,180,222,190,254
3,Bhola,234,288,211,242,203,302
4,Jhallokati,202,194,116,109,109,93
5,Patuakhali,21,27,24,32,28,38
6,Pirojpur,141,135,145,131,172,163
1,Barishal,797,895,733,760,768,892
7,Bandarban,298,621,307,641,347,667
8,Brahmanbaria,343,610,360,610,390,679
9,Chandpur,180,306,181,299,183,311
10,Chittagang,821,4461,831,4425,833,4422
11,Cumilla,614,1366,572,1274,570,1358
12,Cox's Bazar,143,388,141,380,150,400
13,Feni,83,120,85,153,83,153
14,Khagrachhari,697,1917,711,1942,725,2020
15,Laksmipur,71,100,71,100,68,97
16,Noakhali,64,94,57,86,78,109
17,Rangamati,570,2445,570,2502,581,2545
2,Chittagang,3884,12428,3886,12412,4008,12761
18,Dhaka,1059,1901,1065,1964,1021,1840
19,Faridpur,813,2991,813,3004,813,3004
20,Gazipur,1078,1330,1102,1343,1111,1313
21,Gopalganj,204,500,243,702,246,672
22,Kishorganj,548,1049,346,1042,355,1068
23,Madaripur,141,276,153,277,153,278
24,Manikganj,513,611,518,624,487,585
25,Munshiganj,395,193,410,429,423,486
26,Narayanganj,388,700,387,698,393,689
27,Narsingdi,1210,3660,1144,3438,1153,2732
28,Rajbari,755,1908,777,2018,808,1995
29,Shariatpur,146,268,123,265,144,256
30,Tangail,1405,3853,1423,4037,1021,1840
3,Dhaka,8655,19240,8504,19841,8128,16758
31,Bagerhat,488,1294,503,4615,521,1442
32,Chuadanga,2239,6425,2302,6859,2102,6316
33,Jashore,3072,1656,3049,16359,3057,16292
34,Jhenaidah,1983,9352,2202,10220,2367,11466
35,Khulna,501,1333,465,1168,420,918
36,Kushtia,1061,3710,1086,4748,1076,4771
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,430,1805,437,1794,456,1886
38,Meherpur,588,3749,601,3225,626,3455
39,Narail,495,2358,427,2094,420,2152
40,Satkhira,1099,4009,1087,3923,1083,3891
4,Khulna,11956,35691,12159,55005,12128,52589
41,Jamalpur,777,2133,750,2287,792,2178
42,Mymensing,1566,4470,1555,4764,1547,4793
43,Netrakona,157,346,156,354,154,357
44,Sherpur,726,2149,723,2158,754,2246
5,Mymensing,3226,9098,3184,9563,3247,9574
45,Bogura,1182,4169,1203,4790,1305,5368
46,Joypurhat,490,1945,491,3305,498,3363
47,Naogaon,1011,6086,1071,6645,1135,6999
48,Natore,491,940,526,1004,529,1017
49,Chapai Nawabganj,661,1718,698,1832,710,1872
50,Pabna,2216,5789,2352,5980,2390,6075
51,Rajshahi,2856,18110,2982,18493,2548,17014
52,Sirajganj,575,1534,595,2079,612,2126
6,Rajshahi,9482,40291,9918,44128,9727,43834
53,Dinajpur,1252,3430,1142,3609,1199,3830
54,Gaibandha,1608,5188,1602,5278,1613,5339
55,Kurigram,596,2150,666,2673,643,2146
56,Lalmonirhat,422,1122,421,1137,432,1178
57,Nilphamari,484,1950,494,1888,482,1896
58,Panchagarh,362,750,383,774,379,802
59,Rangpur,1042,2543,1034,2510,1042,2541
60,Thakurgaon,1147,2222,1156,2253,1165,3280
7,Rangpur,6913,19355,6898,20122,6955,21012
61,Habiganj,234,618,270,668,284,665
62,Maulvibazar,288,1483,299,1455,295,1456
63,Sunamganj,195,671,202,689,79,291
64,Sylhet,14,22,15,24,46,59
8,Sylhet,731,2794,786,2836,704,2471
,BANGLADESH,45644,139792,46068,164667,45665,159891
