Zila/Division,,2015-16,,2016-17,,2017-18,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,0,0,0,0
2,Barishal,0,0,0,0,0,0
3,Bhola,0,0,0,0,0,0
4,Jhallokati,0,0,0,0,0,0
5,Patuakhali,0,0,0,0,0,0
6,Pirojpur,0,0,0,0,0,0
1,Barishal,0,0,0,0,0,0
7,Bandarban,9980,1845,10012,1865,10031,1870
8,Brahmanbaria,0,0,0,0,0,0
9,Chandpur,0,0,0,0,0,0
10,Chattogram,0,0,0,0,0,0
11,Cumilla,0,0,0,0,0,0
12,Cox's Bazar,0,0,0,0,0,0
13,Feni,0,0,0,0,0,0
14,Khagrachhari,2279,439,2383,464,2379,455
15,Laksmipur,0,0,0,0,0,0
16,Noakhali,0,0,0,0,0,0
17,Rangamati,6450,1099,6241,1063,5647,962
2,Chattogram,18709,3383,18636,3392,18057,3287
18,Dhaka,0,0,96,65,86,56
19,Faridpur,0,0,0,0,0,0
20,Gazipur,228,188,228,188,243,200
21,Gopalganj,0,0,0,0,0,0
22,Kishorganj,0,0,0,0,0,0
23,Madaripur,0,0,0,0,0,0
24,Manikganj,0,0,0,0,0,0
25,Munshiganj,0,0,0,0,0,0
26,Narayanganj,0,0,0,0,0,0
27,Narsingdi,0,0,0,0,0,0
28,Rajbari,319,751,319,751,253,567
29,Shariatpur,0,0,0,0,0,0
30,Tangail,686,612,586,552,588,554
3,Dhaka,1233,1551,1229,1556,1170,1377
31,Bagerhat,0,0,0,0,0,0
32,Chuadanga,835,1168,763,1087,710,1011
33,Jashore,3221,6865,2561,5650,2669,5906
34,Jhenaidah,4499,11714,4577,10896,4564,10863
35,Khulna,0,0,0,0,0,0
36,Kushtia,2293,4105,2114,3657,2095,3623
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,204,350,201,339,211,260
38,Meherpur,1217,2206,1193,2572,1200,2625
39,Narail,0,0,0,0,0,0
40,Satkhira,0,0,0,0,0,0
4,Khulna,12269,26408,11409,24201,11449,24288
41,Jamalpur,0,0,0,0,0,0
42,Mymensing,299,325,297,323,0,0
43,Netrakona,0,0,0,0,0,0
44,Sherpur,0,0,7,20,9,25
5,Mymensing,299,325,304,343,9,25
45,Bogura,6,2,6,3,6,2
46,Joypurhat,0,0,0,0,0,0
47,Naogaon,0,0,0,0,0,0
48,Natore,3,2,3,2,0,0
49,Chapai Nawabganj,0,0,0,0,0,0
50,Pabna,0,0,0,0,0,0
51,Rajshahi,83,204,83,204,175,457
52,Sirajganj,0,0,0,0,0,0
6,Rajshahi,92,208,92,209,181,459
53,Dinajpur,211,153,216,177,212,215
54,Gaibandha,445,610,395,803,273,610
55,Kurigram,0,0,0,0,0,0
56,Lalmonirhat,23,20,26,24,17,22
57,Nilphamari,0,0,0,0,0,0
58,Panchagarh,0,0,0,0,0,0
59,Rangpur,499,493,502,500,502,507
60,Thakurgaon,0,0,0,0,0,0
7,Rangpur,1178,1276,1139,1504,1004,1354
61,Habiganj,0,0,0,0,0,0
62,Maulvibazar,0,0,0,0,0,0
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,0,0
8,Sylhet,0,0,0,0,0,0
,BANGLADESH,33780,33151,32809,31205,32370,30790
