Zila/Division,,2015-16,,2016-17,,2017-18,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,239,489,236,465,230,567
2,Barishal,719,2591,718,2715,722,2365
3,Bhola,459,1832,537,2100,527,2144
4,Jhallokati,625,4396,636,4596,649,2876
5,Patuakhali,336,622,348,654,295,730
6,Pirojpur,619,1533,655,1765,659,1845
1,Barishal,2997,11463,3130,12295,3082,10527
7,Bandarban,317,846,324,852,331,882
8,Brahmanbaria,625,1936,619,1820,306,972
9,Chandpur,635,2852,699,3308,999,3308
10,Chattogram,1881,9206,1889,8713,1891,9013
11,Cumilla,3623,15347,2717,11851,2280,10276
12,Cox's Bazar,316,2255,334,2308,302,2270
13,Feni,396,856,360,858,446,1017
14,Khagrachhari,670,2166,695,2418,711,2448
15,Laksmipur,995,2252,973,2185,925,2089
16,Noakhali,1357,3186,1489,2903,1343,2678
17,Rangamati,683,1915,676,1912,663,1865
2,Chattogram,11498,42817,10775,39128,10197,36818
18,Dhaka,736,2783,754,2819,773,7295
19,Faridpur,440,1490,440,1490,440,1490
20,Gazipur,263,532,269,556,351,1254
21,Gopalganj,873,7185,869,5850,600,3449
22,Kishorganj,721,3738,721,3738,736,4016
23,Madaripur,535,2153,532,2150,119,430
24,Manikganj,788,6413,802,6447,532,6517
25,Munshiganj,516,1123,530,1150,460,914
26,Narayanganj,319,1008,326,1447,295,1341
27,Narsingdi,417,1460,400,2038,320,1113
28,Rajbari,484,1868,510,2395,650,2972
29,Shariatpur,368,1084,384,1095,392,1119
30,Tangail,1251,6589,1282,6763,1297,6817
3,Dhaka,7711,37426,7819,37938,6965,38727
31,Bagerhat,615,2394,573,2009,919,2289
32,Chuadanga,1634,6826,1642,7924,1685,10467
33,Jashore,1451,7125,1451,7601,1466,7810
34,Jhenaidah,984,6214,1098,6545,1089,6746
35,Khulna,675,2184,673,2105,675,2189
36,Kushtia,497,3654,486,3477,907,6678
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,225,1192,226,1140,251,1361
38,Meherpur,195,985,188,924,185,933
39,Narail,394,1936,369,1810,314,1628
40,Satkhira,857,4565,836,4529,838,4555
4,Khulna,7527,37075,7542,38064,8329,44656
41,Jamalpur,439,2059,442,2102,794,3328
42,Mymensing,1012,7866,968,9983,844,7815
43,Netrakona,415,1961,415,2042,439,2068
44,Sherpur,250,1315,274,1460,281,1514
5,Mymensing,2116,13201,2099,15587,2358,14725
45,Bogura,721,2726,717,2711,516,1803
46,Joypurhat,87,491,243,1549,246,1631
47,Naogaon,458,1782,500,1960,519,2071
48,Natore,403,1011,476,1339,359,959
49,Chapai Nawabganj,186,590,191,602,208,658
50,Pabna,544,1598,591,1919,622,2107
51,Rajshahi,853,3728,874,3998,690,3640
52,Sirajganj,401,1578,458,2163,439,1934
6,Rajshahi,3653,13504,4050,16241,3599,14803
53,Dinajpur,729,2288,707,2262,679,2369
54,Gaibandha,507,1705,507,1741,563,2016
55,Kurigram,466,2059,467,2367,343,1079
56,Lalmonirhat,248,712,255,765,266,810
57,Nilphamari,525,4833,532,5009,508,4868
58,Panchagarh,319,2157,321,2161,322,2161
59,Rangpur,790,2863,817,2978,830,3185
60,Thakurgaon,766,2926,778,2993,790,3032
7,Rangpur,4350,19543,4384,20276,4301,19520
61,Habiganj,281,1342,310,1441,327,1626
62,Maulvibazar,455,2136,464,2233,465,2275
63,Sunamganj,569,2868,605,2881,627,3028
64,Sylhet,1479,4737,1434,4560,1414,4382
8,Sylhet,2784,11083,2813,11115,2833,11311
,BANGLADESH,42636,186112,42612,190644,41664,191087
