Zila/Division,,2015-16,,2016-17,,2017-18,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,133,278,129,280,138,434
2,Barishal,726,3332,703,3266,710,3308
3,Bhola,760,3048,829,3333,611,2302
4,Jhallokati,665,4500,672,7486,698,3378
5,Patuakhali,277,513,290,541,283,867
6,Pirojpur,645,1935,706,2168,716,2201
1,Barishal,3206,13606,3329,17074,3156,12490
7,Bandarban,774,1475,778,1491,786,1515
8,Brahmanbaria,734,2227,1060,2368,645,2046
9,Chandpur,1063,7040,1002,4666,998,5168
10,Chattogram,1160,5519,1170,5531,1170,5516
11,Cumilla,1692,10826,1695,10760,1527,10687
12,Cox's Bazar,271,1205,272,1183,271,1205
13,Feni,230,1270,214,1241,226,1253
14,Khagrachhari,652,2367,724,2504,735,2571
15,Laksmipur,739,2896,703,2493,685,2429
16,Noakhali,1319,3677,1198,3652,1057,3137
17,Rangamati,620,2544,616,2480,608,2398
2,Chattogram,9254,41046,9432,38369,8708,37925
18,Dhaka,2515,9516,2215,9116,2241,19608
19,Faridpur,468,1466,472,1479,858,3566
20,Gazipur,2516,8600,2520,7680,2508,7368
21,Gopalganj,543,3223,509,2949,567,3418
22,Kishorganj,629,4714,629,4714,682,5192
23,Madaripur,611,2069,575,1972,725,3099
24,Manikganj,666,2283,711,2374,730,2447
25,Munshiganj,513,3363,524,3469,540,3471
26,Narayanganj,1367,5415,1386,5719,1363,5644
27,Narsingdi,1219,8506,1195,10207,1156,9903
28,Rajbari,617,2102,907,4459,581,3328
29,Shariatpur,391,1787,392,2187,300,2000
30,Tangail,2176,9957,2219,10053,2006,9092
3,Dhaka,14231,63001,14254,66378,14257,78136
31,Bagerhat,703,3164,718,3215,716,3501
32,Chuadanga,517,2260,527,2343,540,2376
33,Jashore,977,5020,982,5478,1006,5445
34,Jhenaidah,776,3894,837,4218,862,4299
35,Khulna,436,1092,462,1182,473,1218
36,Kushtia,440,2035,444,1935,440,1836
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,196,971,203,1021,218,1092
38,Meherpur,169,937,229,1616,236,1689
39,Narail,342,1685,362,1737,350,1708
40,Satkhira,494,2724,458,2526,511,2829
4,Khulna,5050,23782,5222,25271,5352,25993
41,Jamalpur,928,4574,963,4743,1294,6023
42,Mymensing,1808,13687,1763,13507,1738,1834
43,Netrakona,426,1374,426,1252,436,1264
44,Sherpur,434,2631,481,2936,485,3006
5,Mymensing,3596,22266,3633,22438,3953,12127
45,Bogura,704,2848,752,3589,785,3749
46,Joypurhat,203,1236,207,1252,218,1334
47,Naogaon,381,1494,393,1579,394,1600
48,Natore,350,1038,349,1048,311,1000
49,Chapai Nawabganj,175,565,194,647,210,725
50,Pabna,461,1049,512,1158,534,1239
51,Rajshahi,914,5846,944,6260,627,4051
52,Sirajganj,467,3278,728,5311,695,5349
6,Rajshahi,3655,17354,4079,20844,3774,19047
53,Dinajpur,652,3015,660,2991,625,3103
54,Gaibandha,449,1097,440,1101,542,1481
55,Kurigram,444,1781,444,1819,405,1646
56,Lalmonirhat,272,2249,310,2565,290,2179
57,Nilphamari,283,2319,277,2270,257,2022
58,Panchagarh,504,2241,509,2293,527,2856
59,Rangpur,459,1415,472,1462,545,1743
60,Thakurgaon,232,834,237,851,239,853
7,Rangpur,3295,14951,3349,15352,3430,15883
61,Habiganj,745,9281,767,7340,815,7766
62,Maulvibazar,590,2924,567,3899,568,3908
63,Sunamganj,799,4820,797,4875,809,4894
64,Sylhet,1363,5092,1235,4244,1237,4146
8,Sylhet,3497,22117,3366,20358,3429,20714
,BANGLADESH,45784,218123,46664,226084,46059,222315
