Zila/Division,,2015-16,,2016-17,,2017-18,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,202,456,788,2089,335,614
2,Barishal,817,2332,810,2335,808,2337
3,Bhola,713,1977,717,2042,113,453
4,Jhallokati,232,359,242,390,257,453
5,Patuakhali,255,511,251,494,212,327
6,Pirojpur,240,925,319,1146,325,1198
1,Barishal,2459,6560,3127,8496,2050,5382
7,Bandarban,625,1939,626,1930,637,1969
8,Brahmanbaria,1104,5769,1099,5661,1082,5485
9,Chandpur,1152,5660,1124,5569,1124,5984
10,Chattogram,3188,11134,3206,12487,3209,12494
11,Cumilla,1942,9490,1799,8578,1873,8641
12,Cox's Bazar,838,4470,861,4597,850,4603
13,Feni,551,1827,547,1289,496,1667
14,Khagrachhari,1234,4036,1269,4165,1272,4166
15,Laksmipur,800,2074,788,2089,774,2023
16,Noakhali,1551,5664,1275,3540,1203,3317
17,Rangamati,1007,4145,993,4095,975,3978
2,Chattogram,13992,56208,13587,54000,13495,54327
18,Dhaka,1224,5176,1225,5232,901,8175
19,Faridpur,569,2619,560,2550,569,2619
20,Gazipur,697,3225,688,3142,379,3087
21,Gopalganj,426,1955,391,1862,382,1900
22,Kishorganj,1203,9440,1189,9405,1105,7070
23,Madaripur,460,2379,454,2150,432,2293
24,Manikganj,967,3548,930,2912,913,3566
25,Munshiganj,412,2085,474,2244,473,2288
26,Narayanganj,395,1279,404,1308,425,1525
27,Narsingdi,782,3011,797,3096,793,2280
28,Rajbari,1044,3751,1091,4520,1100,4569
29,Shariatpur,398,1956,459,2524,431,2337
30,Tangail,2716,12201,2556,11512,2574,11641
3,Dhaka,11293,52625,11218,52457,10477,53350
31,Bagerhat,841,4187,815,4060,840,4129
32,Chuadanga,1018,4330,1022,4342,1096,4706
33,Jashore,2074,8426,2100,8635,2089,8622
34,Jhenaidah,1375,8081,1331,7255,1393,7271
35,Khulna,533,1946,543,1995,550,1996
36,Kushtia,865,5433,870,5443,883,5340
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,361,1483,377,1563,391,1554
38,Meherpur,307,891,310,906,307,913
39,Narail,437,1611,422,1570,403,1516
40,Satkhira,585,2268,569,2495,523,3132
4,Khulna,8396,38656,8359,38264,8475,39179
41,Jamalpur,1349,5525,1375,5709,1907,7924
42,Mymensing,2538,11672,3166,12402,2502,11589
43,Netrakona,868,1948,870,1940,869,1940
44,Sherpur,1187,8415,1210,8722,1320,9612
5,Mymensing,5942,27560,6621,28773,6598,31065
45,Bogura,1518,5742,1711,6759,1723,6809
46,Joypurhat,488,2183,483,2151,496,2202
47,Naogaon,1286,8258,1214,8031,1189,8150
48,Natore,982,2674,920,2491,943,2591
49,Chapai Nawabganj,407,1426,389,1247,389,1247
50,Pabna,1036,3591,1065,3534,1069,3560
51,Rajshahi,2460,11754,2199,10844,2028,11035
52,Sirajganj,1342,5611,1320,5563,1358,5589
6,Rajshahi,9519,41239,9301,40620,9195,41183
53,Dinajpur,1241,3694,1183,3744,1206,3891
54,Gaibandha,892,3550,751,3109,751,3135
55,Kurigram,1065,4522,1066,4635,1057,4512
56,Lalmonirhat,689,3031,720,3168,688,3026
57,Nilphamari,1106,4652,1110,4671,1517,5980
58,Panchagarh,1907,12212,1866,11775,1761,11961
59,Rangpur,1083,2691,1099,3285,1100,3667
60,Thakurgaon,877,1754,871,1947,882,1968
7,Rangpur,8860,36106,8666,36334,8962,38140
61,Habiganj,949,8399,934,7204,967,7204
62,Maulvibazar,715,2819,715,2819,722,2879
63,Sunamganj,747,3492,792,4084,815,3979
64,Sylhet,2267,7207,2332,7473,1310,7402
8,Sylhet,4678,21917,4773,21580,3814,21464
,BANGLADESH,65139,280871,65652,280524,63066,284090
