Zila/Division,,2015-16,,2016-17,,2017-18,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,152,97,147,74,151,76
2,Barishal,4044,1568,4000,1500,4212,1685
3,Bhola,1924,1134,1760,1006,1649,968
4,Jhallokati,718,262,670,368,680,265
5,Patuakhali,740,148,710,129,692,321
6,Pirojpur,62,26,62,26,67,31
1,Barishal,7640,3235,7349,3103,7451,3346
7,Bandarban,28,10,27,10,27,10
8,Brahmanbaria,3037,624,3041,594,2990,578
9,Chandpur,668,318,529,214,529,213
10,Chattogram,198,43,199,44,201,44
11,Cumilla,1580,608,1362,522,929,349
12,Cox's Bazar,0,0,0,0,0,0
13,Feni,3108,968,2727,982,2707,936
14,Khagrachhari,70,13,72,14,76,15
15,Laksmipur,82,15,76,14,70,13
16,Noakhali,240,62,299,70,247,51
17,Rangamati,114,55,68,26,69,27
2,Chattogram,9125,2716,8400,2490,7845,2236
18,Dhaka,810,250,783,246,772,300
19,Faridpur,33145,14745,34093,14112,33145,14745
20,Gazipur,206,74,206,76,136,35
21,Gopalganj,10694,4294,10694,4294,10320,3831
22,Kishorganj,318,108,312,107,292,217
23,Madaripur,12375,5039,12348,5411,11285,4916
24,Manikganj,2287,875,855,839,2263,822
25,Munshiganj,99,35,105,37,75,27
26,Narayanganj,423,139,397,113,384,113
27,Narsingdi,55,16,53,15,50,16
28,Rajbari,14857,6992,15659,7510,18659,8710
29,Shariatpur,6240,2860,6074,2955,5787,2843
30,Tangail,2939,768,2896,759,2782,729
3,Dhaka,84448,36195,84475,36474,85950,37304
31,Bagerhat,1545,507,1500,495,1486,479
32,Chuadanga,4350,1686,4353,1676,4340,1751
33,Jashore,28003,11455,29319,13849,25401,11999
34,Jhenaidah,31145,12826,34319,19431,28601,16383
35,Khulna,265,87,232,76,161,51
36,Kushtia,17557,9696,19223,12021,21172,13687
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,44022,15964,43415,15520,40304,14796
38,Meherpur,13012,5508,16275,8189,17637,9391
39,Narail,14162,6483,15969,7177,12979,5872
40,Satkhira,997,342,924,327,839,230
4,Khulna,155058,64554,165529,78761,152920,74639
41,Jamalpur,1153,355,1158,356,808,253
42,Mymensing,845,415,797,396,701,362
43,Netrakona,143,49,104,40,154,51
44,Sherpur,107,36,124,41,124,44
5,Mymensing,2248,855,2183,833,1787,710
45,Bogura,1168,468,1092,440,1073,434
46,Joypurhat,341,154,330,151,326,154
47,Naogaon,468,227,454,215,453,217
48,Natore,40102,16301,37830,15386,37553,15086
49,Chapai Nawabganj,666,414,991,700,4470,1053
50,Pabna,27775,12005,27722,13649,27154,13277
51,Rajshahi,42704,16665,35704,12065,48052,23544
52,Sirajganj,5441,2047,5753,2371,6206,2524
6,Rajshahi,118665,48281,109876,44977,125287,56289
53,Dinajpur,245,82,269,92,277,95
54,Gaibandha,1462,1223,1352,1010,1358,1017
55,Kurigram,1599,616,1605,626,1347,502
56,Lalmonirhat,109,46,120,51,117,48
57,Nilphamari,36,17,34,16,34,13
58,Panchagarh,173,68,176,65,186,71
59,Rangpur,248,126,254,126,218,108
60,Thakurgaon,289,88,291,89,295,107
7,Rangpur,4161,2266,4101,2075,3832,1961
61,Habiganj,219,86,227,88,250,113
62,Maulvibazar,75,36,77,34,77,35
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,14,4,7,2,0,0
8,Sylhet,308,126,311,124,327,148
,BANGLADESH,381653,158228,382224,168837,385399,176633
