Zila/Division,,2015-16,,2016-17,,2017-18,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,0,0,0,0
2,Barishal,0,0,0,0,0,0
3,Bhola,0,0,0,0,0,0
4,Jhallokati,0,0,0,0,0,0
5,Patuakhali,0,0,0,0,0,0
6,Pirojpur,0,0,0,0,0,0
1,Barishal,0,0,0,0,0,0
7,Bandarban,0,0,0,0,0,0
8,Brahmanbaria,0,0,0,0,0,0
9,Chandpur,0,0,0,0,0,0
10,Chattogram,34,7,34,7,36,7
11,Cumilla,0,0,0,0,0,0
12,Cox's Bazar,340,326,366,388,371,389
13,Feni,0,0,0,0,0,0
14,Khagrachhari,2009,2110,2050,2187,2097,2263
15,Laksmipur,0,0,0,0,0,0
16,Noakhali,0,0,0,0,0,0
17,Rangamati,0,0,0,0,349,265
2,Chattogram,2383,2443,2450,2582,2853,2924
18,Dhaka,0,0,0,0,0,0
19,Faridpur,55,45,70,55,59,41
20,Gazipur,0,0,0,0,0,0
21,Gopalganj,45,26,31,18,0,0
22,Kishorganj,0,0,0,0,0,0
23,Madaripur,0,0,0,0,0,0
24,Manikganj,0,0,0,0,0,0
25,Munshiganj,0,0,3,2,3,2
26,Narayanganj,0,0,0,0,0,0
27,Narsingdi,0,0,0,0,0,0
28,Rajbari,80,66,84,74,102,102
29,Shariatpur,0,0,0,0,0,0
30,Tangail,144,40,69,29,0,0
3,Dhaka,324,177,257,178,164,145
31,Bagerhat,0,0,0,0,0,0
32,Chuadanga,0,0,0,0,0,0
33,Jashore,0,0,0,0,0,0
34,Jhenaidah,0,0,0,0,0,0
35,Khulna,0,0,0,0,0,0
36,Kushtia,0,0,0,0,0,0
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,0,0,0,0,0,0
38,Meherpur,0,0,0,0,0,0
39,Narail,0,0,0,0,0,0
40,Satkhira,0,0,0,0,0,0
4,Khulna,0,0,0,0,0,0
41,Jamalpur,0,0,12,4,0,0
42,Mymensing,0,0,0,0,0,0
43,Netrakona,0,0,0,0,0,0
44,Sherpur,0,0,0,0,0,0
5,Mymensing,0,0,12,4,0,0
45,Bogura,0,0,0,0,0,0
46,Joypurhat,0,0,0,0,0,0
47,Naogaon,0,0,0,0,0,0
48,Natore,0,0,0,0,0,0
49,Chapai Nawabganj,0,0,0,0,0,0
50,Pabna,0,0,0,0,0,0
51,Rajshahi,0,0,0,0,0,0
52,Sirajganj,0,0,0,0,0,0
6,Rajshahi,0,0,0,0,0,0
53,Dinajpur,0,0,0,0,0,0
54,Gaibandha,0,0,0,0,0,0
55,Kurigram,0,0,0,0,0,0
56,Lalmonirhat,909,530,930,484,827,471
57,Nilphamari,8683,6733,8425,6510,7378,5961
58,Panchagarh,0,0,0,0,0,0
59,Rangpur,2525,1511,2637,1579,1460,872
60,Thakurgaon,3,1,2,1,0,0
7,Rangpur,12120,8775,11994,8574,9665,7304
61,Habiganj,0,0,0,0,0,0
62,Maulvibazar,0,0,0,0,0,0
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,0,0
8,Sylhet,0,0,0,0,0,0
,BANGLADESH,14827,11395,14713,11338,12682,10373
