Zila/Division,,2015-16,,2016-17,,2017-18,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,-,-,-,-,-,-
2,Barishal,-,-,-,-,-,-
3,Bhola,-,-,-,-,-,-
4,Jhallokati,-,-,-,-,-,-
5,Patuakhali,-,-,-,-,-,-
6,Pirojpur,-,-,-,-,-,-
1,Barishal,-,-,-,-,-,-
7,Bandarban,-,-,-,-,-,-
8,Brahmanbaria,-,-,-,-,-,-
9,Chandpur,-,-,-,-,-,-
10,Chattogram,-,-,-,-,-,-
11,Cumilla,-,-,-,-,-,-
12,Cox's Bazar,-,-,-,-,-,-
13,Feni,-,-,-,-,-,-
14,Khagrachhari,-,-,-,-,-,-
15,Laksmipur,-,-,-,-,-,-
16,Noakhali,-,-,-,-,-,-
17,Rangamati,-,-,-,-,-,-
2,Chattogram,-,-,-,-,-,-
18,Dhaka,-,-,-,-,-,-
19,Faridpur,-,-,-,-,-,-
20,Gazipur,-,-,-,-,-,-
21,Gopalganj,-,-,-,-,-,-
22,Kishorganj,-,-,-,-,-,-
23,Madaripur,-,-,-,-,-,-
24,Manikganj,-,-,-,-,-,-
25,Munshiganj,-,-,-,-,-,-
26,Narayanganj,-,-,-,-,-,-
27,Narsingdi,-,-,-,-,-,-
28,Rajbari,-,-,-,-,-,-
29,Shariatpur,-,-,-,-,-,-
30,Tangail,-,-,-,-,-,-
3,Dhaka,-,-,-,-,-,-
31,Bagerhat,-,-,-,-,-,-
32,Chuadanga,-,-,-,-,-,-
33,Jashore,-,-,-,-,-,-
34,Jhenaidah,-,-,-,-,-,-
35,Khulna,-,-,-,-,-,-
36,Kushtia,-,-,-,-,-,-
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,-,-,-,-,-,-
38,Meherpur,-,-,-,-,-,-
39,Narail,-,-,-,-,-,-
40,Satkhira,-,-,-,-,-,-
4,Khulna,-,-,-,-,-,-
41,Jamalpur,-,-,-,-,-,-
42,Mymensing,-,-,-,-,-,-
43,Netrakona,-,-,-,-,-,-
44,Sherpur,-,-,-,-,-,-
5,Mymensing,-,-,-,-,-,-
45,Bogura,-,-,-,-,-,-
46,Joypurhat,-,-,-,-,-,-
47,Naogaon,-,-,-,-,-,-
48,Natore,-,-,-,-,-,-
49,Chapai Nawabganj,-,-,-,-,-,-
50,Pabna,-,-,-,-,-,-
51,Rajshahi,-,-,-,-,-,-
52,Sirajganj,-,-,-,-,-,-
6,Rajshahi,-,-,-,-,-,-
53,Dinajpur,-,-,-,-,-,-
54,Gaibandha,-,-,-,-,-,-
55,Kurigram,-,-,-,-,-,-
56,Lalmonirhat,-,-,-,-,-,-
57,Nilphamari,-,-,-,-,-,-
58,Panchagarh,-,-,-,-,-,-
59,Rangpur,-,-,-,-,-,-
60,Thakurgaon,-,-,-,-,-,-
7,Rangpur,-,-,-,-,-,-
61,Habiganj,-,-,-,-,-,-
62,Maulvibazar,-,-,-,-,-,-
63,Sunamganj,-,-,-,-,-,-
64,Sylhet,-,-,-,-,-,-
8,Sylhet,-,-,-,-,-,-
,BANGLADESH,-,-,-,-,-,-
