Zila/Division,,2014-15,,2015-16,,2016-17,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,66,28,65,18,70,16
2,Barishal,347,103,622,185,438,118
3,Bhola,249,94,366,124,394,134
4,Jhallokati,81,19,91,22,65,23
5,Patuakhali,88,19,94,21,96,20
6,Pirojpur,75,22,79,26,87,31
1,Barishal,906,285,1317,396,1150,342
7,Bandarban,140,39,123,34,123,34
8,Brahmanbaria,659,184,667,185,681,285
9,Chandpur,852,332,719,286,719,287
10,Chattogram,912,382,885,328,848,379
11,Cumilla,1565,654,1728,725,1498,574
12,Cox's Bazar,197,168,189,165,189,165
13,Feni,138,56,208,93,210,97
14,Khagrachhari,108,39,125,44,135,48
15,Laksmipur,167,40,139,33,110,24
16,Noakhali,348,125,335,74,290,65
17,Rangamati,168,94,170,98,171,98
2,Chattogram,5254,2113,5288,2065,4974,2056
18,Dhaka,834,293,950,364,815,280
19,Faridpur,3520,1470,3290,1382,3520,1470
20,Gazipur,175,56,183,60,183,60
21,Gopalganj,1669,758,2670,1202,1622,679
22,Kishorganj,648,214,631,211,604,202
23,Madaripur,3594,1429,4754,1991,4754,1991
24,Manikganj,1065,418,1074,422,1077,423
25,Munshiganj,248,97,296,111,303,115
26,Narayanganj,149,45,150,47,139,43
27,Narsingdi,182,68,180,67,178,63
28,Rajbari,3599,1478,3618,1469,3993,1774
29,Shariatpur,3944,2214,631,211,635,220
30,Tangail,668,161,687,165,659,159
3,Dhaka,20295,8701,19114,7702,18482,7479
31,Bagerhat,153,46,152,48,164,52
32,Chuadanga,940,543,894,492,860,453
33,Jashore,360,165,342,155,347,165
34,Jhenaidah,317,137,332,150,324,147
35,Khulna,87,28,87,27,88,27
36,Kushtia,415,178,431,191,527,238
