Zila/Division,,2015-16,,2016-17,,2017-18,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,0,0,0,0
2,Barishal,0,0,0,0,0,0
3,Bhola,0,0,0,0,0,0
4,Jhallokati,0,0,0,0,0,0
5,Patuakhali,0,0,0,0,0,0
6,Pirojpur,0,0,0,0,0,0
1,Barishal,0,0,0,0,0,0
7,Bandarban,0,0,0,0,0,0
8,Brahmanbaria,0,0,0,0,0,0
9,Chandpur,0,0,0,0,0,0
10,Chattogram,68,23,68,24,68,10
11,Cumilla,0,0,0,0,0,0
12,Cox's Bazar,0,0,0,0,0,0
13,Feni,0,0,0,0,0,0
14,Khagrachhari,0,0,0,0,0,0
15,Laksmipur,0,0,0,0,0,0
16,Noakhali,0,0,0,0,0,0
17,Rangamati,719,378,772,405,782,510
2,Chattogram,787,401,840,429,850,520
18,Dhaka,0,0,0,0,0,0
19,Faridpur,0,0,0,0,0,0
20,Gazipur,0,0,0,0,0,0
21,Gopalganj,0,0,0,0,0,0
22,Kishorganj,0,0,0,0,0,0
23,Madaripur,0,0,0,0,0,0
24,Manikganj,5206,3498,5214,3627,5271,3559
25,Munshiganj,3,2,0,0,0,0
26,Narayanganj,0,0,0,0,0,0
27,Narsingdi,0,0,0,0,0,0
28,Rajbari,0,0,0,0,0,0
29,Shariatpur,0,0,0,0,0,0
30,Tangail,0,0,393,208,345,180
3,Dhaka,5209,3500,5607,3835,5616,3739
31,Bagerhat,0,0,0,0,0,0
32,Chuadanga,2452,2273,2395,2333,2392,2378
33,Jashore,0,0,0,0,0,0
34,Jhenaidah,4235,3360,4118,3318,4142,3331
35,Khulna,0,0,0,0,0,0
36,Kushtia,36443,31462,34936,36118,35451,37437
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,2,1,2,1,1,1
38,Meherpur,9863,8011,9901,8059,9216,7713
39,Narail,0,0,0,0,0,0
40,Satkhira,0,0,0,0,0,0
4,Khulna,52995,45107,51352,49829,51202,50860
41,Jamalpur,0,0,0,0,0,0
42,Mymensing,0,0,0,0,0,0
43,Netrakona,0,0,0,0,0,0
44,Sherpur,0,0,0,0,0,0
5,Mymensing,0,0,0,0,0,0
45,Bogura,0,0,0,0,0,0
46,Joypurhat,0,0,0,0,0,0
47,Naogaon,0,0,0,0,0,0
48,Natore,0,0,0,0,0,0
49,Chapai Nawabganj,0,0,0,0,0,0
50,Pabna,0,0,0,0,0,0
51,Rajshahi,0,0,0,0,0,0
52,Sirajganj,0,0,0,0,0,0
6,Rajshahi,0,0,0,0,0,0
53,Dinajpur,14,6,12,6,15,6
54,Gaibandha,29,14,45,32,97,64
55,Kurigram,239,164,250,173,245,172
56,Lalmonirhat,12590,10032,12600,10055,12331,10055
57,Nilphamari,50,25,48,24,0,0
58,Panchagarh,0,0,0,0,0,0
59,Rangpur,7624,4469,7438,4356,5550,3161
60,Thakurgaon,0,0,0,0,0,0
7,Rangpur,20546,14710,20393,14646,18238,13458
61,Habiganj,0,0,0,0,0,0
62,Maulvibazar,0,0,0,0,0,0
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,0,0
8,Sylhet,0,0,0,0,0,0
,BANGLADESH,79537,63718,78192,68739,75906,68577
