Zila/Division,,2015-16,,2016-17,,2017-18,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,0,0,35,65
2,Barishal,0,0,0,0,0,0
3,Bhola,0,0,0,0,121,329
4,Jhallokati,0,0,0,0,0,0
5,Patuakhali,1,1,1,1,72,109
6,Pirojpur,0,0,0,0,0,0
1,Barishal,1,1,1,1,228,503
7,Bandarban,12,16,5,6,5,6
8,Brahmanbaria,10,13,14,17,15,17
9,Chandpur,24,105,24,58,22,25
10,Chattogram,38,131,39,133,39,135
11,Cumilla,12,23,7,12,6,7
12,Cox's Bazar,0,0,14,14,13,12
13,Feni,1,1,1,1,21,42
14,Khagrachhari,12,20,12,21,12,21
15,Laksmipur,7,13,7,13,7,13
16,Noakhali,21,22,40,33,34,46
17,Rangamati,0,0,0,0,0,0
2,Chattogram,137,344,163,308,174,324
18,Dhaka,414,2754,413,2759,399,2943
19,Faridpur,20,50,15,42,16,44
20,Gazipur,41,165,44,167,49,190
21,Gopalganj,0,0,0,0,0,0
22,Kishorganj,47,151,48,155,49,153
23,Madaripur,0,0,0,0,0,0
24,Manikganj,1200,3528,1122,3298,1122,3324
25,Munshiganj,0,0,0,0,0,0
26,Narayanganj,38,70,39,73,39,73
27,Narsingdi,4,7,1,1,1,2
28,Rajbari,33,41,46,95,45,50
29,Shariatpur,4,5,7,8,5,7
30,Tangail,96,288,106,354,105,355
3,Dhaka,1897,7059,1841,6952,1830,7141
31,Bagerhat,33,69,33,77,31,76
32,Chuadanga,37,165,55,215,63,251
33,Jashore,99,375,106,405,111,415
34,Jhenaidah,47,197,64,224,67,245
35,Khulna,13,26,13,26,15,31
36,Kushtia,46,101,58,137,63,174
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,20,74,24,85,20,79
38,Meherpur,22,64,25,75,36,108
39,Narail,3,3,4,3,7,11
40,Satkhira,92,284,87,325,82,299
4,Khulna,412,1358,469,1572,495,1689
41,Jamalpur,102,273,119,316,316,1477
42,Mymensing,100,308,89,281,92,300
43,Netrakona,18,16,20,18,21,19
44,Sherpur,69,222,81,272,134,516
5,Mymensing,289,819,309,887,563,2312
45,Bogura,118,549,130,592,130,585
46,Joypurhat,36,124,43,135,44,137
47,Naogaon,35,104,35,169,37,185
48,Natore,65,130,77,150,72,143
49,Chapai Nawabganj,0,0,0,0,0,0
50,Pabna,410,2935,423,3203,432,3202
51,Rajshahi,43,167,55,217,56,200
52,Sirajganj,53,208,65,249,55,224
6,Rajshahi,760,4217,828,4715,826,4676
53,Dinajpur,122,217,130,230,137,248
54,Gaibandha,139,273,134,265,148,298
55,Kurigram,57,116,65,132,68,138
56,Lalmonirhat,77,216,87,227,93,310
57,Nilphamari,83,310,83,145,81,142
58,Panchagarh,163,299,163,331,169,331
59,Rangpur,150,323,165,387,170,399
60,Thakurgaon,76,122,80,129,86,138
7,Rangpur,867,1876,907,1846,952,2004
61,Habiganj,0,0,0,0,0,0
62,Maulvibazar,5,5,6,18,7,18
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,9,7,9,7
8,Sylhet,5,5,15,25,16,25
,BANGLADESH,4368,15679,4533,16306,5084,18674
