Zila/Division,,2015-16,,2016-17,,2017-18,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,147,47,137,43,89,29
2,Barishal,970,479,995,385,988,385
3,Bhola,256,215,531,307,275,132
4,Jhallokati,292,102,236,82,245,87
5,Patuakhali,1197,359,1177,333,945,367
6,Pirojpur,0,0,0,0,0,0
1,Barishal,2862,1202,3076,1150,2542,1000
7,Bandarban,6,3,6,3,6,3
8,Brahmanbaria,0,0,0,0,0,0
9,Chandpur,0,0,0,0,0,0
10,Chattogram,0,0,73,25,73,25
11,Cumilla,0,0,0,0,0,0
12,Cox's Bazar,0,0,0,0,0,0
13,Feni,51,23,45,22,47,25
14,Khagrachhari,-,-,0,0,0,0
15,Laksmipur,27,4,22,4,22,4
16,Noakhali,127,49,162,61,283,109
17,Rangamati,-,-,0,0,0,0
2,Chattogram,211,79,308,115,431,166
18,Dhaka,5,1,5,1,6,2
19,Faridpur,223,90,236,103,343,119
20,Gazipur,48,19,46,18,48,19
21,Gopalganj,85,30,92,41,105,38
22,Kishorganj,11,3,10,3,8,2
23,Madaripur,1471,540,1409,511,1289,453
24,Manikganj,5,2,4,2,4,1
25,Munshiganj,0,0,0,0,0,0
26,Narayanganj,19,9,19,9,19,9
27,Narsingdi,5,2,4,2,5,1
28,Rajbari,479,154,391,143,58,28
29,Shariatpur,350,172,351,172,322,171
30,Tangail,3,1,3,1,3,1
3,Dhaka,2704,1023,2570,1006,2210,844
31,Bagerhat,10,4,11,5,8,3
32,Chuadanga,105,38,103,39,113,39
33,Jashore,289,131,287,133,258,115
34,Jhenaidah,74,30,81,36,78,37
35,Khulna,3,1,3,1,3,1
36,Kushtia,154,77,103,39,150,73
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,367,112,402,134,383,116
38,Meherpur,20,7,20,7,21,7
39,Narail,535,248,360,200,360,150
40,Satkhira,4,1,3,1,2,1
4,Khulna,1561,649,1373,595,1376,542
41,Jamalpur,87,28,83,29,83,29
42,Mymensing,220,137,217,134,51,24
43,Netrakona,0,0,0,0,0,0
44,Sherpur,29,13,34,16,38,18
5,Mymensing,336,178,334,179,172,71
45,Bogura,2,1,26,10,26,11
46,Joypurhat,18,5,0,0,0,0
47,Naogaon,252,97,226,86,225,86
48,Natore,61,23,49,21,49,21
49,Chapai Nawabganj,1917,660,1910,665,1697,412
50,Pabna,127,78,152,94,158,100
51,Rajshahi,4395,2133,4022,2067,3033,1502
52,Sirajganj,64,26,72,29,72,29
6,Rajshahi,6836,3023,6457,2972,5260,2161
53,Dinajpur,12,4,12,4,13,4
54,Gaibandha,60,35,49,26,27,16
55,Kurigram,248,103,254,105,243,95
56,Lalmonirhat,12,7,14,8,9,6
57,Nilphamari,18,9,2,1,0,0
58,Panchagarh,39,12,37,11,38,11
59,Rangpur,28,16,26,15,23,12
60,Thakurgaon,99,42,98,48,74,32
7,Rangpur,516,228,492,218,427,176
61,Habiganj,0,0,3,1,0,0
62,Maulvibazar,0,0,2,1,3,4
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,0,0
8,Sylhet,0,0,5,2,3,4
,BANGLADESH,15026,6382,14615,6237,12421,4964
