Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,94,55,91,56,90,90
2,Barishal,260,335,280,339,272,245
3,Bhola,297,503,319,506,395,659
4,Jhallokati,95,128,98,136,98,135
5,Patuakhali,19,15,16,12,17,18
6,Pirojpur,139,172,145,180,147,180
1,Barishal,904,1208,949,1229,1019,1327
7,Bandarban,1747,4368,1776,4454,1779,4464
8,Brahmanbaria,146,298,157,318,161,318
9,Chandpur,285,434,283,583,276,572
10,Chattogram,938,2367,761,2180,964,2439
11,Cumilla,171,315,195,369,185,355
12,Cox's Bazar,393,417,394,413,910,432
13,Feni,33,30,31,28,32,28
14,Khagrachhari,6155,5122,6204,5312,6239,5218
15,Laksmipur,185,203,182,194,182,223
16,Noakhali,168,188,163,180,153,173
17,Rangamati,6139,9867,6043,9591,5862,9306
2,Chattogram,16360,23609,16189,23622,16743,23528
18,Dhaka,120,78,26,42,55,148
19,Faridpur,544,769,676,1857,544,769
20,Gazipur,855,937,764,697,801,876
21,Gopalganj,411,816,415,850,414,835
22,Kishorganj,423,594,409,717,389,687
23,Madaripur,154,218,141,203,137,197
24,Manikganj,154,90,153,90,154,91
25,Munshiganj,43,54,42,54,32,25
26,Narayanganj,38,26,40,33,28,28
27,Narsingdi,518,628,502,590,498,589
28,Rajbari,2498,11772,2862,16073,2879,16072
29,Shariatpur,58,267,60,270,56,250
30,Tangail,3196,3340,3305,3502,3305,3502
3,Dhaka,9012,19589,9395,24978,9292,24069
31,Bagerhat,459,788,477,867,471,815
32,Chuadanga,1603,7186,1660,7363,1627,7076
33,Jashore,2198,9503,2197,9559,2202,9689
34,Jhenaidah,2258,9413,2160,9058,2283,9071
35,Khulna,477,1946,470,1955,467,2376
36,Kushtia,1533,7049,1532,7041,1567,7195
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,757,1715,775,2226,174,532
38,Meherpur,755,2282,770,2336,632,1881
39,Narail,531,1736,520,1587,475,1439
40,Satkhira,1453,8427,1426,8574,1451,7868
4,Khulna,12024,50045,11987,50566,11349,47942
41,Jamalpur,765,1180,810,1238,877,1302
42,Mymensing,1926,3697,2005,4200,2007,4164
43,Netrakona,250,291,270,318,280,320
44,Sherpur,381,437,398,461,420,480
5,Mymensing,3322,5605,3483,6217,3584,6266
45,Bogura,1116,1428,1095,1409,1106,474
46,Joypurhat,275,698,532,709,513,2708
47,Naogaon,1151,4810,1142,4797,1181,5078
48,Natore,1950,3239,1899,3185,8090,3232
49,Chapai Nawabganj,500,451,558,518,612,511
50,Pabna,3155,7756,3176,7792,3163,9089
51,Rajshahi,3465,15309,3468,14670,3310,13067
52,Sirajganj,191,408,176,429,192,505
6,Rajshahi,11803,34099,12046,33509,18167,34664
53,Dinajpur,899,578,924,573,1020,609
54,Gaibandha,777,476,794,491,766,491
55,Kurigram,563,389,558,391,574,512
56,Lalmonirhat,670,490,661,534,619,500
57,Nilphamari,1679,1406,1673,1405,1602,1357
58,Panchagarh,1710,1252,1711,1475,1813,1570
59,Rangpur,1156,746,1262,817,1293,840
60,Thakurgaon,910,770,908,764,897,760
7,Rangpur,8364,6107,8491,6450,8584,6639
61,Habiganj,336,1554,337,1555,260,1175
62,Maulvibazar,333,1161,334,1170,334,1173
63,Sunamganj,184,415,225,538,225,540
64,Sylhet,104,150,113,151,88,116
8,Sylhet,957,3280,1009,3414,907,3004
,BANGLADESH,62746,143542,63549,149985,69645,147439
