Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,0,0,0,0
2,Barishal,0,0,0,0,0,0
3,Bhola,0,0,0,0,0,0
4,Jhallokati,0,0,0,0,0,0
5,Patuakhali,0,0,0,0,0,0
6,Pirojpur,0,0,0,0,0,0
1,Barishal,0,0,0,0,0,0
7,Bandarban,127,27,127,27,127,27
8,Brahmanbaria,0,0,0,0,0,0
9,Chandpur,67,34,65,30,0,0
10,Chattogram,0,0,0,0,0,0
11,Cumilla,0,0,0,0,0,0
12,Cox's Bazar,0,0,0,0,0,0
13,Feni,0,0,0,0,0,0
14,Khagrachhari,5,1,4,1,0,0
15,Laksmipur,5,1,5,1,5,1
16,Noakhali,8,1,0,0,0,0
17,Rangamati,127,19,35,21,32,19
2,Chattogram,339,83,236,80,164,47
18,Dhaka,33,11,0,0,0,0
19,Faridpur,0,0,0,0,0,0
20,Gazipur,0,0,0,0,0,0
21,Gopalganj,0,0,0,0,0,0
22,Kishorganj,10,3,0,0,0,0
23,Madaripur,40,15,43,17,44,18
24,Manikganj,0,0,0,0,0,0
25,Munshiganj,50,20,48,19,405,178
26,Narayanganj,4,1,0,0,0,0
27,Narsingdi,3,1,0,0,0,0
28,Rajbari,0,0,0,0,0,0
29,Shariatpur,0,0,0,0,0,0
30,Tangail,14,4,12,4,0,0
3,Dhaka,154,55,103,40,449,196
31,Bagerhat,0,0,0,0,0,0
32,Chuadanga,0,0,0,0,0,0
33,Jashore,0,0,0,0,0,0
34,Jhenaidah,0,0,0,0,0,0
35,Khulna,0,0,0,0,0,0
36,Kushtia,0,0,0,0,0,0
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,0,0,0,0,0,0
38,Meherpur,0,0,0,0,0,0
39,Narail,0,0,0,0,0,0
40,Satkhira,0,0,0,0,0,0
4,Khulna,0,0,0,0,0,0
41,Jamalpur,368,141,313,127,0,0
42,Mymensing,0,0,0,0,0,0
43,Netrakona,0,0,0,0,0,0
44,Sherpur,0,0,0,0,0,0
5,Mymensing,368,141,313,127,0,0
45,Bogura,111,46,103,43,0,0
46,Joypurhat,0,0,0,0,0,0
47,Naogaon,0,0,0,0,0,0
48,Natore,0,0,0,0,0,0
49,Chapai Nawabganj,50,16,14,5,0,0
50,Pabna,0,0,5,2,0,0
51,Rajshahi,0,0,0,0,0,0
52,Sirajganj,43,17,32,14,0,0
6,Rajshahi,204,79,154,64,0,0
53,Dinajpur,19,5,17,5,12,3
54,Gaibandha,219,119,193,108,111,58
55,Kurigram,1110,504,1035,460,625,259
56,Lalmonirhat,14,7,0,0,9,4
57,Nilphamari,21,11,11,5,9,4
58,Panchagarh,25,9,24,9,22,8
59,Rangpur,26,7,27,8,22,6
60,Thakurgaon,128,34,132,34,118,32
7,Rangpur,1562,696,1439,629,928,374
61,Habiganj,0,0,0,0,0,0
62,Maulvibazar,0,0,0,0,0,0
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,0,0
8,Sylhet,0,0,0,0,0,0
,BANGLADESH,2627,1054,2245,940,1541,617
