Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,57,47,55,47,54,45
2,Barishal,332,190,352,289,267,437
3,Bhola,1253,1408,1327,1322,1330,1340
4,Jhallokati,23,21,22,19,24,21
5,Patuakhali,379,283,323,312,325,325
6,Pirojpur,59,59,61,58,56,53
1,Barishal,2103,2008,2140,2047,2056,2221
7,Bandarban,69,129,69,132,71,134
8,Brahmanbaria,864,1121,853,1134,809,1078
9,Chandpur,1095,1792,1092,1793,1084,1777
10,Chattogram,123,143,123,143,126,145
11,Cumilla,993,1783,731,1359,695,1306
12,Cox's Bazar,26,18,24,30,25,30
13,Feni,38,25,40,27,30,70
14,Khagrachhari,34,30,37,35,42,44
15,Laksmipur,230,198,231,199,222,192
16,Noakhali,650,1005,465,699,327,444
17,Rangamati,49,72,51,78,53,83
2,Chattogram,4171,6316,3716,5629,3484,5303
18,Dhaka,1886,5726,1855,2468,1854,2468
19,Faridpur,6155,8969,5954,8200,5796,8250
20,Gazipur,169,308,358,277,360,283
21,Gopalganj,474,855,500,1245,501,1265
22,Kishorganj,1122,2577,1099,2608,681,1103
23,Madaripur,2006,4505,4244,16510,6643,26244
24,Manikganj,1502,2155,1493,2117,1470,2071
25,Munshiganj,284,304,267,331,272,339
26,Narayanganj,173,148,173,149,170,221
27,Narsingdi,227,243,904,763,122,143
28,Rajbari,13575,33955,14196,35459,14212,35713
29,Shariatpur,2572,5890,2720,6270,2619,6287
30,Tangail,1329,2874,1304,1830,1263,1784
3,Dhaka,31474,68509,35067,78227,35963,86171
31,Bagerhat,141,163,151,166,154,187
32,Chuadanga,666,1570,685,1605,825,2135
33,Jashore,1252,3600,1255,3657,1260,3701
34,Jhenaidah,3618,10502,3649,10541,3743,10691
35,Khulna,137,230,146,245,134,242
36,Kushtia,3422,9371,3460,9676,3479,9758
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,2425,7426,2385,7294,1634,5147
38,Meherpur,937,3260,936,3262,991,3309
39,Narail,369,919,391,1006,357,890
40,Satkhira,666,1671,677,1720,685,1709
4,Khulna,13633,38712,13735,39172,13262,37769
41,Jamalpur,1303,2595,1212,2452,1369,2665
42,Mymensing,1054,2238,1022,2160,984,2118
43,Netrakona,542,887,612,1077,618,1235
44,Sherpur,414,777,409,759,434,807
5,Mymensing,3313,6497,3255,6448,3405,6825
45,Bogura,827,1452,824,1448,856,1504
46,Joypurhat,309,743,303,736,298,727
47,Naogaon,2749,6991,2860,7227,2872,7276
48,Natore,51814,156660,57575,168103,57308,165831
49,Chapai Nawabganj,6033,10905,6128,11059,6033,10905
50,Pabna,23732,64503,23956,65853,23594,65057
51,Rajshahi,7789,22892,10865,35632,10263,29894
52,Sirajganj,1219,2533,1236,2542,1259,2966
6,Rajshahi,94472,266679,103747,292600,102483,284160
53,Dinajpur,6969,21066,7484,22419,9068,27454
54,Gaibandha,871,1195,737,1006,711,969
55,Kurigram,570,883,548,786,545,782
56,Lalmonirhat,570,714,600,1114,610,1135
57,Nilphamari,888,2520,655,1765,1006,3037
58,Panchagarh,1389,3654,1411,3716,1439,3779
59,Rangpur,2177,4307,2206,4719,2188,4585
60,Thakurgaon,698,1435,712,1468,724,1503
7,Rangpur,14132,35774,14353,36993,16291,43244
61,Habiganj,128,280,137,310,140,319
62,Maulvibazar,66,206,66,107,50,96
63,Sunamganj,191,377,198,392,87,250
64,Sylhet,50,43,50,45,41,31
8,Sylhet,435,906,451,854,318,696
,BANGLADESH,163733,425401,176464,461970,177262,466389
