Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,95,54,92,53,95,50
2,Barishal,1969,804,1838,753,1840,760
3,Bhola,1783,862,2117,1035,2114,1100
4,Jhallokati,549,182,568,208,552,184
5,Patuakhali,111,25,98,52,100,50
6,Pirojpur,97,25,97,32,94,31
1,Barishal,4604,1952,4810,2133,4795,2175
7,Bandarban,308,78,308,79,308,79
8,Brahmanbaria,26864,18276,19525,15208,24003,15929
9,Chandpur,5868,3079,3918,1826,3871,1710
10,Chattogram,792,209,794,210,792,207
11,Cumilla,8464,4035,7422,3592,7016,3348
12,Cox's Bazar,391,209,381,204,300,76
13,Feni,560,175,547,177,671,239
14,Khagrachhari,344,117,352,122,365,136
15,Laksmipur,221,75,223,68,223,68
16,Noakhali,44,9,41,8,39,9
17,Rangamati,526,272,502,259,338,217
2,Chattogram,44382,26534,34013,21753,37926,22018
18,Dhaka,58473,22554,24270,10025,28890,13086
19,Faridpur,18500,5173,19719,6325,19669,6325
20,Gazipur,3962,1036,3949,1529,2637,1231
21,Gopalganj,9082,3188,9082,3188,9007,3181
22,Kishorganj,1872,763,1664,641,1654,637
23,Madaripur,14081,6171,16348,7307,16052,7461
24,Manikganj,48243,20123,46183,19782,37126,15216
25,Munshiganj,5432,2474,5378,2461,3963,1842
26,Narayanganj,1823,702,1818,700,1816,695
27,Narsingdi,4199,1535,3860,1425,2653,1260
28,Rajbari,5142,2258,2665,1146,2689,1157
29,Shariatpur,13116,6289,12194,6156,10820,5435
30,Tangail,71992,29701,55961,23198,5410,2168
3,Dhaka,255917,101967,203091,83883,142386,59694
31,Bagerhat,1720,652,1690,640,1733,664
32,Chuadanga,4566,2814,4428,3631,4283,2706
33,Jashore,24905,9836,22034,8578,2889,824
34,Jhenaidah,7996,3841,7568,3545,1980,1147
35,Khulna,709,256,703,251,353,120
36,Kushtia,7107,4248,6575,3924,5912,3740
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,11557,3860,11566,4416,10365,3946
38,Meherpur,15332,8633,13130,7483,12211,7304
39,Narail,7898,2688,6221,2485,8054,3202
40,Satkhira,12757,6654,13269,6981,13341,6748
4,Khulna,94547,43482,87184,41934,61121,30401
41,Jamalpur,18718,7728,23034,9512,23396,9620
42,Mymensing,3437,1413,5892,1306,2892,1306
43,Netrakona,2292,1117,2314,1146,2369,1080
44,Sherpur,5195,2406,5284,2406,5517,2567
5,Mymensing,29642,12664,36524,14370,34174,14573
45,Bogura,39868,17933,39995,19309,39972,19295
46,Joypurhat,5544,3665,5771,4793,5678,4142
47,Naogaon,53375,28359,53833,28455,53429,28546
48,Natore,6146,2413,5476,2157,5927,2313
49,Chapai Nawabganj,19111,7559,19111,6519,15675,5075
50,Pabna,40296,14986,38815,14141,40157,14747
51,Rajshahi,38732,8495,37535,19989,36652,19506
52,Sirajganj,122525,54164,120576,52726,122920,53793
6,Rajshahi,325597,137574,321112,148089,320410,147417
53,Dinajpur,27033,14622,30499,16379,29668,16222
54,Gaibandha,6677,2742,4771,2040,3948,1780
55,Kurigram,11620,4711,10262,5916,10205,4870
56,Lalmonirhat,1926,1008,1925,1011,1153,741
57,Nilphamari,2315,1406,2210,1321,2442,1319
58,Panchagarh,2709,1252,2686,1245,2568,1215
59,Rangpur,4699,2278,4720,2258,4687,2237
60,Thakurgaon,13011,5420,9583,3900,7443,3120
7,Rangpur,69990,33439,66656,34070,62114,31504
61,Habiganj,1929,769,1972,805,541,270
62,Maulvibazar,736,2241,736,2243,736,2245
63,Sunamganj,1298,475,1301,478,1302,478
64,Sylhet,2618,1763,2475,1779,1737,965
8,Sylhet,6581,5248,6484,5305,4316,3958
,BANGLADESH,831260,362860,759874,351537,667242,311740
