Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,183,356,189,410,190,415
2,Barishal,293,1002,306,1019,334,1189
3,Bhola,795,3053,777,3131,780,3035
4,Jhallokati,87,247,88,248,90,250
5,Patuakhali,229,332,237,332,238,350
6,Pirojpur,271,1675,273,1709,257,1385
1,Barishal,1858,6665,1870,6849,1889,6624
7,Bandarban,70,196,70,196,67,196
8,Brahmanbaria,109,459,89,417,92,433
9,Chandpur,151,599,142,458,144,463
10,Chattogram,650,2351,645,2414,646,2355
11,Cumilla,712,4909,531,3512,535,3520
12,Cox's Bazar,283,1766,283,1766,281,1766
13,Feni,50,98,13,33,13,32
14,Khagrachhari,41,100,33,77,39,95
15,Laksmipur,119,147,69,250,70,250
16,Noakhali,120,577,99,487,76,888
17,Rangamati,65,304,70,320,73,323
2,Chattogram,2370,11506,2044,9930,2036,10321
18,Dhaka,30,100,29,96,30,96
19,Faridpur,767,4356,735,4235,735,4235
20,Gazipur,24,66,24,64,22,63
21,Gopalganj,344,3705,368,3859,368,3859
22,Kishorganj,19,40,20,64,19,61
23,Madaripur,196,1465,198,1468,206,1501
24,Manikganj,165,448,165,441,176,447
25,Munshiganj,129,773,131,836,135,849
26,Narayanganj,64,365,63,363,71,419
27,Narsingdi,75,408,76,416,75,388
28,Rajbari,107,660,364,1829,374,1900
29,Shariatpur,140,270,161,276,156,278
30,Tangail,102,318,102,311,102,312
3,Dhaka,2162,12974,2436,14258,2469,14408
31,Bagerhat,203,883,240,900,211,908
32,Chuadanga,101,506,112,579,110,573
33,Jashore,176,571,171,566,164,543
34,Jhenaidah,109,344,109,343,109,340
35,Khulna,132,327,108,324,70,225
36,Kushtia,110,485,100,420,99,393
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,32,100,33,109,11,51
38,Meherpur,12,60,12,60,12,60
39,Narail,181,527,142,536,134,451
40,Satkhira,0,0,0,0,0,0
4,Khulna,1056,3803,1027,3837,920,3544
41,Jamalpur,64,211,87,245,100,380
42,Mymensing,64,207,57,191,64,229
43,Netrakona,49,184,55,191,55,191
44,Sherpur,65,244,23,100,82,308
5,Mymensing,242,846,222,727,301,1108
45,Bogura,82,255,75,251,81,270
46,Joypurhat,43,137,43,137,43,138
47,Naogaon,60,217,61,218,67,231
48,Natore,354,1454,325,1388,325,1388
49,Chapai Nawabganj,15,79,18,95,17,90
50,Pabna,447,1915,471,1945,477,2092
51,Rajshahi,22,91,16,58,17,62
52,Sirajganj,77,292,76,282,84,302
6,Rajshahi,1100,4440,1085,4374,1111,4573
53,Dinajpur,62,179,65,178,67,191
54,Gaibandha,81,191,68,165,66,158
55,Kurigram,13,38,10,30,0,0
56,Lalmonirhat,0,0,0,0,0,0
57,Nilphamari,12,12,4,4,5,5
58,Panchagarh,0,0,0,0,0,0
59,Rangpur,45,117,50,123,54,122
60,Thakurgaon,70,77,88,95,95,104
7,Rangpur,283,614,285,595,287,580
61,Habiganj,24,63,25,68,20,48
62,Maulvibazar,2,3,2,3,3,5
63,Sunamganj,4,5,5,6,6,7
64,Sylhet,13,40,21,56,19,57
8,Sylhet,43,111,53,133,48,117
,BANGLADESH,9114,40959,9022,40703,9061,41275
