Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,2726,806,2650,823,17770,2100
2,Barishal,9900,4284,9585,3380,9584,3452
3,Bhola,24815,8737,24261,9833,24062,8948
4,Jhallokati,1227,318,1247,310,1248,400
5,Patuakhali,13585,1980,12607,4629,12610,4690
6,Pirojpur,569,191,591,208,557,194
1,Barishal,52822,16316,50941,19183,65831,19784
7,Bandarban,48,18,48,18,45,17
8,Brahmanbaria,37,17,36,18,33,16
9,Chandpur,154,60,154,60,157,62
10,Chattogram,1639,487,1641,488,1649,489
11,Cumilla,4,3,5,3,4,3
12,Cox's Bazar,0,0,0,0,0,0
13,Feni,435,107,440,110,404,118
14,Khagrachhari,0,0,0,0,0,0
15,Laksmipur,1606,393,1589,390,1557,383
16,Noakhali,2196,579,2149,534,1880,456
17,Rangamati,0,0,0,0,0,0
2,Chattogram,6119,1664,6062,1621,5729,1544
18,Dhaka,72,25,62,37,60,33
19,Faridpur,1002,367,950,328,942,320
20,Gazipur,91,24,87,22,132,35
21,Gopalganj,230,94,230,97,230,98
22,Kishorganj,246,91,263,98,232,88
23,Madaripur,447,147,485,157,481,155
24,Manikganj,252,75,253,77,255,79
25,Munshiganj,0,0,48,14,5,2
26,Narayanganj,29,12,29,12,30,12
27,Narsingdi,37,11,17,10,0,0
28,Rajbari,166,65,153,60,188,73
29,Shariatpur,250,122,231,111,228,110
30,Tangail,0,0,0,0,0,0
3,Dhaka,2822,1033,2808,1023,2783,1005
31,Bagerhat,515,143,489,134,514,146
32,Chuadanga,600,408,606,400,596,393
33,Jashore,1804,697,1740,678,1693,652
34,Jhenaidah,1680,732,1600,680,1639,696
35,Khulna,148,44,86,24,229,67
36,Kushtia,158,84,162,85,162,84
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,118,38,121,38,132,43
38,Meherpur,71,25,70,26,53,19
39,Narail,239,72,546,171,398,158
40,Satkhira,24,6,23,6,23,6
4,Khulna,5357,2249,5443,2242,5439,2264
41,Jamalpur,92,30,92,31,94,32
42,Mymensing,203,84,198,81,156,56
43,Netrakona,0,0,18,5,19,6
44,Sherpur,9,3,10,3,9,3
5,Mymensing,304,117,318,120,278,97
45,Bogura,14,5,17,5,14,4
46,Joypurhat,20,6,20,6,20,6
47,Naogaon,169,71,163,73,164,78
48,Natore,21879,7262,15879,5062,10731,4305
49,Chapai Nawabganj,52,14,55,17,31,9
50,Pabna,488,196,503,202,516,207
51,Rajshahi,11386,5490,9577,4198,9696,4293
52,Sirajganj,0,0,0,0,0,0
6,Rajshahi,34008,13044,26214,9563,21172,8902
53,Dinajpur,80,28,42,17,31,8
54,Gaibandha,106,50,130,56,128,56
55,Kurigram,150,58,138,50,140,50
56,Lalmonirhat,57,32,65,35,65,36
57,Nilphamari,9,7,0,0,10,7
58,Panchagarh,224,93,232,102,248,114
59,Rangpur,88,43,78,35,75,33
60,Thakurgaon,148,44,167,50,168,51
7,Rangpur,862,355,852,345,865,355
61,Habiganj,0,0,0,0,0,0
62,Maulvibazar,11,3,11,3,12,4
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,6,2,6,2,0,0
8,Sylhet,17,5,17,5,12,0
,BANGLADESH,102311,34783,92655,34102,102109,33951
