Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,96,194,167,578,170,590
2,Barishal,356,1241,394,1406,404,1441
3,Bhola,275,933,283,935,307,1061
4,Jhallokati,193,891,201,658,206,502
5,Patuakhali,111,211,139,478,140,480
6,Pirojpur,503,1579,506,1627,500,1660
1,Barishal,1534,5049,1690,5682,1727,5734
7,Bandarban,210,620,215,634,214,633
8,Brahmanbaria,468,1904,430,1696,452,1862
9,Chandpur,318,1614,318,1614,539,2591
10,Chattogram,2011,9587,2018,9630,1698,9630
11,Cumilla,1320,8723,1234,8018,999,6547
12,Cox's Bazar,245,956,245,957,245,958
13,Feni,92,557,91,556,79,465
14,Khagrachhari,449,1697,485,1818,506,2001
15,Laksmipur,158,583,158,584,159,593
16,Noakhali,417,1074,380,959,357,903
17,Rangamati,309,1313,305,1453,300,1372
2,Chattogram,5997,28628,5879,27919,5548,27555
18,Dhaka,781,4790,796,18660,796,18659
19,Faridpur,577,1653,577,1653,278,1652
20,Gazipur,781,6212,189,352,501,3753
21,Gopalganj,467,3435,500,3752,499,3753
22,Kishorganj,412,1957,400,1642,349,1494
23,Madaripur,68,188,59,199,55,165
24,Manikganj,467,1572,470,1587,484,1656
25,Munshiganj,500,3131,475,2517,477,1112
26,Narayanganj,369,1351,369,1351,376,1454
27,Narsingdi,302,1276,309,1292,272,1014
28,Rajbari,1116,7527,1152,8009,1099,7701
29,Shariatpur,90,566,95,629,77,512
30,Tangail,1687,16784,1695,17753,1694,17754
3,Dhaka,7617,50442,7086,59396,6957,60679
31,Bagerhat,794,5220,794,5221,776,5148
32,Chuadanga,1641,8821,1619,8022,1655,8131
33,Jashore,2592,13595,2594,13598,2591,13776
34,Jhenaidah,1757,11354,1378,9980,1973,12059
35,Khulna,635,4591,636,4592,631,4550
36,Kushtia,981,6028,961,5874,984,6081
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,196,832,198,834,200,856
38,Meherpur,730,5211,729,5210,992,7461
39,Narail,344,1867,345,1869,367,2009
40,Satkhira,1053,6990,1057,7080,1021,6899
4,Khulna,10723,64509,10311,62280,11190,66970
41,Jamalpur,336,1627,1148,4702,1344,5410
42,Mymensingh,1706,22629,1659,22054,1804,21384
43,Netrakona,377,1485,389,1490,399,1333
44,Sherpur,865,15005,892,15533,929,13272
5,Mymensingh,3284,40746,4088,43779,4476,41399
45,Bogura,846,4327,842,4283,871,4358
46,Joypurhat,390,2025,394,2049,391,2047
47,Naogaon,1102,7115,1130,7263,1151,7569
48,Natore,623,2054,638,2062,640,2200
49,Chapai Nawabganj,610,3172,612,3156,675,3378
50,Pabna,885,5955,868,6234,935,6348
51,Rajshahi,1326,11005,1327,11983,1363,12082
52,Sirajganj,678,5809,716,6196,820,6407
6,Rajshahi,6460,41462,6527,43226,6846,44389
53,Dinajpur,1713,11691,1786,11785,2173,15538
54,Gaibandha,454,2702,462,2945,474,2437
55,Kurigram,645,4034,568,3979,563,3963
56,Lalmonirhat,1020,16750,956,12683,978,13209
57,Nilphamari,1292,12454,1408,14336,1407,14878
58,Panchagarh,877,4533,881,4589,895,4708
59,Rangpur,1107,6400,1131,6785,1111,6813
60,Thakurgaon,670,5123,687,5295,685,5316
7,Rangpur,7778,63687,7879,62397,8286,66862
61,Habiganj,469,4019,524,3871,519,4239
62,Maulvibazar,423,2483,417,2362,420,2373
63,Sunamganj,507,6120,510,6211,509,6215
64,Sylhet,889,4505,918,4596,923,4605
8,Sylhet,2288,17127,2369,17040,2371,17432
,BANGLADESH,45681,311650,45829,321719,47401,331020
