Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,86,76,85,79,88,95
2,Barishal,232,313,299,392,314,420
3,Bhola,177,162,192,173,221,237
4,Jhallokati,135,123,153,153,160,215
5,Patuakhali,83,50,84,80,81,40
6,Pirojpur,130,170,138,192,143,201
1,Barishal,843,894,951,1069,1007,1208
7,Bandarban,305,390,312,400,314,409
8,Brahmanbaria,74,52,74,119,208,777
9,Chandpur,77,65,76,66,76,38
10,Chattogram,1404,2501,1409,2491,1924,3971
11,Cumilla,453,752,422,718,417,718
12,Cox's Bazar,307,527,307,532,315,542
13,Feni,112,113,112,112,113,113
14,Khagrachhari,902,1925,871,1836,899,1979
15,Laksmipur,153,104,146,96,145,96
16,Noakhali,224,166,210,202,206,206
17,Rangamati,630,893,638,795,648,864
2,Chattogram,4641,7488,4577,7367,5265,9713
18,Dhaka,487,582,494,658,516,747
19,Faridpur,255,382,246,384,246,384
20,Gazipur,232,189,235,189,219,179
21,Gopalganj,146,257,161,281,171,301
22,Kishorganj,140,181,145,207,148,194
23,Madaripur,63,56,64,56,64,67
24,Manikganj,143,84,144,83,156,91
25,Munshiganj,64,25,96,53,101,58
26,Narayanganj,142,150,134,136,132,135
27,Narsingdi,299,426,285,420,292,430
28,Rajbari,201,158,238,316,251,325
29,Shariatpur,91,55,90,55,101,74
30,Tangail,204,297,205,297,217,322
3,Dhaka,2467,2842,2537,3135,2614,3307
31,Bagerhat,335,502,339,551,452,555
32,Chuadanga,695,1440,697,1448,668,1314
33,Jashore,553,1379,554,1366,560,1375
34,Jhenaidah,306,746,325,761,318,746
35,Khulna,240,209,251,223,253,223
36,Kushtia,215,451,220,460,212,446
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,60,141,63,144,14,26
38,Meherpur,72,100,78,116,81,121
39,Narail,167,382,158,366,167,402
40,Satkhira,268,531,264,503,261,500
4,Khulna,2911,5881,2949,5938,2986,5708
41,Jamalpur,141,239,154,260,240,376
42,Mymensing,632,1322,629,1345,631,1353
43,Netrakona,173,159,135,118,140,124
44,Sherpur,149,247,111,133,125,158
5,Mymensing,1095,1967,1029,1856,1136,2011
45,Bogura,237,374,229,361,238,375
46,Joypurhat,102,157,104,157,103,157
47,Naogaon,122,128,133,143,143,155
48,Natore,269,161,262,155,262,158
49,Chapai Nawabganj,51,59,58,57,57,53
50,Pabna,164,162,190,179,203,189
51,Rajshahi,240,309,257,355,267,388
52,Sirajganj,115,113,113,106,133,125
6,Rajshahi,1300,1463,1346,1513,1406,1600
53,Dinajpur,259,319,263,310,259,312
54,Gaibandha,158,182,162,184,155,174
55,Kurigram,198,271,202,268,197,264
56,Lalmonirhat,198,311,199,308,208,326
57,Nilphamari,187,380,184,439,185,416
58,Panchagarh,343,771,348,779,360,935
59,Rangpur,326,468,340,478,346,492
60,Thakurgaon,156,229,158,228,164,234
7,Rangpur,1825,2931,1856,2994,1874,3153
61,Habiganj,206,367,199,307,377,629
62,Maulvibazar,339,795,347,823,350,833
63,Sunamganj,107,81,122,125,122,130
64,Sylhet,351,497,371,524,382,623
8,Sylhet,1003,1740,1039,1779,1231,2215
,BANGLADESH,16085,25206,16284,25651,17519,28915
