Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,125,170,128,228,124,160
2,Barishal,322,557,322,559,320,554
3,Bhola,858,1011,390,633,1005,1528
4,Jhallokati,176,257,140,247,140,248
5,Patuakhali,111,149,114,188,115,190
6,Pirojpur,619,1123,625,1192,580,1041
1,Barishal,2211,3267,1719,3047,2284,3721
7,Bandarban,741,575,749,582,750,585
8,Brahmanbaria,0,0,75,7,41,69
9,Chandpur,15130,38570,16986,32345,17794,53814
10,Chattogram,226,618,63,143,60,141
11,Cumilla,22207,38589,19856,38783,19731,37410
12,Cox's Bazar,205,425,0,0,0,0
13,Feni,7,4,90,207,194,572
14,Khagrachhari,1332,1495,1295,2443,1432,2710
15,Laksmipur,0,0,0,0,0,0
16,Noakhali,3,3,0,0,54,57
17,Rangamati,1500,2612,1201,1775,1048,1735
2,Chattogram,41351,82891,40315,76285,41104,97093
18,Dhaka,11433,32392,11341,32256,11432,26711
19,Faridpur,960,3516,903,2378,648,1283
20,Gazipur,130,184,42,82,18,36
21,Gopalganj,16,12,81,259,106,321
22,Kishorganj,9871,28923,9307,2553,9499,27592
23,Madaripur,156,349,153,523,413,4445
24,Manikganj,49345,126457,52148,140675,52651,153038
25,Munshiganj,1782,3725,2250,4400,6159,3617
26,Narayanganj,139,227,67,214,67,212
27,Narsingdi,5,13,38,2752,35,94
28,Rajbari,114,621,269,789,314,864
29,Shariatpur,84,221,53,110,110,226
30,Tangail,2741,5923,5439,14470,7970,21014
3,Dhaka,76776,202563,82091,201461,89422,239453
31,Bagerhat,384,816,354,654,388,827
32,Chuadanga,121679,474828,111093,437740,116673,419932
33,Jashore,767,2252,868,2642,1028,3169
34,Jhenaidah,31077,100385,36928,135062,42808,136509
35,Khulna,54,129,54,99,61,148
36,Kushtia,17870,58621,16018,59848,18438,69302
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,38,86,118,218,91,209
38,Meherpur,18726,82783,21034,100678,27614,123403
39,Narail,0,0,0,0,0,0
40,Satkhira,189,560,157,5290,110,302
4,Khulna,190784,720460,186624,742231,207211,753801
41,Jamalpur,18304,74947,20742,82570,25418,102588
42,Mymensing,889,2701,288,753,286,753
43,Netrakona,0,0,0,0,0,0
44,Sherpur,1013,2122,1548,3477,2144,4946
5,Mymensing,20206,79770,22578,86800,27848,108287
45,Bogura,17710,43592,13798,37721,14884,40763
46,Joypurhat,857,2156,859,2158,945,2328
47,Naogaon,17112,60556,17942,65428,17241,63028
48,Natore,4153,7676,14246,44230,31320,73486
49,Chapai Nawabganj,14027,41157,14153,38862,14959,40700
50,Pabna,1719,3438,1808,4850,1824,4989
51,Rajshahi,33589,83188,33003,87143,36917,102765
52,Sirajganj,23250,77918,23171,78474,25357,93630
6,Rajshahi,112417,319681,118980,358866,143447,421689
53,Dinajpur,167625,530717,152687,498295,162283,556322
54,Gaibandha,27234,85181,27744,88643,32532,105238
55,Kurigram,17740,49319,19552,57366,24451,73137
56,Lalmonirhat,67068,191225,77555,250864,86116,287725
57,Nilphamari,45978,150029,52964,180901,52380,192352
58,Panchagarh,45788,179313,46950,178980,52176,199756
59,Rangpur,56513,161567,61893,282888,62871,189163
60,Thakurgaon,91257,269319,97876,281402,115712,341521
7,Rangpur,519203,1616670,537221,1819339,588521,1945214
61,Habiganj,15,27,16,28,16,29
62,Maulvibazar,8,16,9,17,2,6
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,29,47,29,28,29,28
8,Sylhet,52,90,54,73,47,63
,BANGLADESH,963000,3025392,989582,3288102,1099884,3569321
