Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,0,0,0,0
2,Barishal,0,0,0,0,351,174
3,Bhola,0,0,0,0,341,209
4,Jhallokati,0,0,0,0,103,58
5,Patuakhali,0,0,0,0,90,45
6,Pirojpur,0,0,0,0,113,68
1,Barishal,0,0,0,0,998,554
7,Bandarban,0,0,0,0,0,0
8,Brahmanbaria,0,0,0,0,71,38
9,Chandpur,0,0,0,0,352,172
10,Chattogram,0,0,0,0,278,129
11,Cumilla,0,0,0,0,867,792
12,Cox's Bazar,0,0,0,0,5,3
13,Feni,0,0,0,0,2,2
14,Khagrachhari,0,0,0,0,203,85
15,Laksmipur,0,0,0,0,106,15
16,Noakhali,0,0,0,0,27,12
17,Rangamati,0,0,0,0,133,70
2,Chattogram,0,0,0,0,2044,1318
18,Dhaka,0,0,0,0,331,347
19,Faridpur,0,0,0,0,127,62
20,Gazipur,0,0,0,0,19,6
21,Gopalganj,0,0,0,0,34,26
22,Kishorganj,0,0,0,0,14,10
23,Madaripur,0,0,0,0,81,26
24,Manikganj,0,0,0,0,92,95
25,Munshiganj,0,0,0,0,212,154
26,Narayanganj,0,0,0,0,185,73
27,Narsingdi,0,0,0,0,59,48
28,Rajbari,0,0,0,0,143,158
29,Shariatpur,0,0,0,0,507,260
30,Tangail,0,0,0,0,220,79
3,Dhaka,0,0,0,0,2024,1344
31,Bagerhat,0,0,0,0,126,36
32,Chuadanga,0,0,0,0,172,597
33,Jashore,0,0,0,0,58,42
34,Jhenaidah,0,0,0,0,70,38
35,Khulna,0,0,0,0,7,9
36,Kushtia,0,0,0,0,17,19
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,0,0,0,0,143,424
38,Meherpur,0,0,0,0,28,25
39,Narail,0,0,0,0,59,19
40,Satkhira,0,0,0,0,61,15
4,Khulna,0,0,0,0,741,1224
41,Jamalpur,0,0,0,0,7,4
42,Mymensing,0,0,0,0,109,36
43,Netrakona,0,0,0,0,0,0
44,Sherpur,0,0,0,0,8,6
5,Mymensing,0,0,0,0,124,46
45,Bogura,0,0,0,0,109,92
46,Joypurhat,0,0,0,0,9,6
47,Naogaon,0,0,0,0,0,0
48,Natore,0,0,0,0,0,0
49,Chapai Nawabganj,0,0,0,0,85,76
50,Pabna,0,0,0,0,60,52
51,Rajshahi,0,0,0,0,23,15
52,Sirajganj,0,0,0,0,40,18
6,Rajshahi,0,0,0,0,326,259
53,Dinajpur,0,0,0,0,158,73
54,Gaibandha,0,0,0,0,75,37
55,Kurigram,0,0,0,0,24,11
56,Lalmonirhat,0,0,0,0,182,201
57,Nilphamari,0,0,0,0,104,90
58,Panchagarh,0,0,0,0,109,68
59,Rangpur,0,0,0,0,196,96
60,Thakurgaon,0,0,0,0,52,63
7,Rangpur,0,0,0,0,900,639
61,Habiganj,0,0,0,0,80,45
62,Maulvibazar,0,0,0,0,13,4
63,Sunamganj,0,0,0,0,24,6
64,Sylhet,0,0,0,0,103,48
8,Sylhet,0,0,0,0,220,103
,BANGLADESH,0,0,0,0,7377,5487
