Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,0,0,0,0
2,Barishal,0,0,0,0,0,0
3,Bhola,148,73,116,46,135,62
4,Jhallokati,0,0,0,0,0,0
5,Patuakhali,51,11,50,19,48,18
6,Pirojpur,0,0,0,0,0,0
1,Barishal,199,84,166,65,183,80
7,Bandarban,6,1,6,1,7,2
8,Brahmanbaria,242,82,251,82,127,22
9,Chandpur,0,0,0,0,0,0
10,Chattogram,0,0,0,0,0,0
11,Cumilla,26,9,17,6,16,6
12,Cox's Bazar,0,0,0,0,0,0
13,Feni,0,0,0,0,0,0
14,Khagrachhari,0,0,0,0,0,0
15,Laksmipur,0,0,0,0,0,0
16,Noakhali,122,16,17,3,21,3
17,Rangamati,0,0,0,0,0,0
2,Chattogram,396,108,291,92,171,33
18,Dhaka,0,0,0,0,0,0
19,Faridpur,438,109,2430,521,2431,523
20,Gazipur,5,2,0,0,6,1
21,Gopalganj,1967,526,1967,526,1968,528
22,Kishorganj,0,0,0,0,0,0
23,Madaripur,416,89,366,640,304,62
24,Manikganj,17,7,15,6,15,5
25,Munshiganj,0,0,0,0,0,0
26,Narayanganj,7,2,7,2,6,2
27,Narsingdi,0,0,0,0,0,0
28,Rajbari,656,221,603,204,430,124
29,Shariatpur,75,27,70,25,51,21
30,Tangail,139,29,132,27,118,24
3,Dhaka,3720,1012,5590,1951,5329,1290
31,Bagerhat,0,0,0,0,0,0
32,Chuadanga,69,20,27,10,77,23
33,Jashore,197,51,172,44,152,37
34,Jhenaidah,157,421,142,38,147,41
35,Khulna,6,1,0,0,0,0
36,Kushtia,499,203,473,188,302,191
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,3348,939,2912,822,2892,799
38,Meherpur,0,0,0,0,0,0
39,Narail,1063,261,881,234,615,163
40,Satkhira,29,7,0,0,0,0
4,Khulna,5368,1903,4607,1336,4185,1254
41,Jamalpur,365,83,188,53,202,53
42,Mymensing,32,10,35,11,39,13
43,Netrakona,55,30,56,32,0,0
44,Sherpur,11,3,13,3,2,1
5,Mymensing,463,126,292,99,243,67
45,Bogura,4,1,0,0,0,0
46,Joypurhat,0,0,0,0,0,0
47,Naogaon,155,33,156,35,158,38
48,Natore,45,10,38,9,37,9
49,Chapai Nawabganj,142,37,137,36,137,32
50,Pabna,373,113,347,103,336,102
51,Rajshahi,84,27,80,26,51,16
52,Sirajganj,895,304,886,305,893,305
6,Rajshahi,1698,525,1644,514,1612,502
53,Dinajpur,69,12,59,10,54,10
54,Gaibandha,87,25,88,27,82,25
55,Kurigram,575,187,505,190,506,191
56,Lalmonirhat,0,0,6,1,7,2
57,Nilphamari,24,11,0,0,0,0
58,Panchagarh,237,54,239,54,249,58
59,Rangpur,0,0,0,0,0,0
60,Thakurgaon,359,80,363,81,366,82
7,Rangpur,1351,369,1260,363,1264,368
61,Habiganj,15,6,19,7,19,6
62,Maulvibazar,0,0,0,0,0,0
63,Sunamganj,30,26,35,31,35,33
64,Sylhet,17,5,16,6,16,8
8,Sylhet,62,37,70,44,70,47
,BANGLADESH,13257,4164,13920,4464,13057,3641
