Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,320,173,331,1132,338,475
2,Barishal,1667,2971,1668,3219,1684,3401
3,Bhola,498,1116,513,1178,520,1180
4,Jhallokati,2795,7358,2824,7461,2830,7470
5,Patuakhali,522,1611,764,3343,765,3345
6,Pirojpur,3238,14026,3240,14034,3280,13386
1,Barishal,9040,27255,9340,30367,9417,29257
7,Bandarban,3736,18093,3736,18093,3786,18243
8,Brahmanbaria,357,1679,373,1685,287,1200
9,Chandpur,975,5142,956,4995,958,4995
10,Chattogram,2980,14817,2980,14611,2894,13756
11,Cumilla,896,4663,847,4545,816,3208
12,Cox's Bazar,886,3213,888,3213,882,3305
13,Feni,575,2874,581,2880,569,2702
14,Khagrachhari,5642,18797,5870,22260,7162,24882
15,Laksmipur,3175,8915,3226,9024,3254,9104
16,Noakhali,1252,2549,1465,1351,1371,1064
17,Rangamati,9356,43559,9072,40463,9185,40996
2,Chattogram,29830,124301,29994,123120,31164,123455
18,Dhaka,549,3837,518,3370,551,3595
19,Faridpur,1435,15756,1467,13460,177,595
20,Gazipur,1042,6452,1066,6609,1070,6619
21,Gopalganj,959,5712,959,5712,961,5912
22,Kishorganj,1492,11219,1468,11084,1485,11560
23,Madaripur,1375,10793,1375,11793,1397,11880
24,Manikganj,554,1332,563,1352,560,1406
25,Munshiganj,142,504,150,556,156,558
26,Narayanganj,217,1109,204,1047,217,1109
27,Narsingdi,3806,26992,4029,32128,3904,26824
28,Rajbari,808,5379,1246,5843,1029,5905
29,Shariatpur,430,1642,400,1417,390,1340
30,Tangail,11669,92888,11611,90685,11434,117434
3,Dhaka,24478,183615,25056,185056,23331,194737
31,Bagerhat,2068,8108,1980,8392,2040,8432
32,Chuadanga,1500,18045,1522,18211,1529,18317
33,Jashore,1925,10424,1911,6680,1934,9823
34,Jhenaidah,7945,50522,8204,51674,8351,52549
35,Khulna,1309,5377,1339,5554,1345,5575
36,Kushtia,3878,38988,3928,39914,3874,38424
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,1415,13075,1545,13962,1936,29187
38,Meherpur,1943,28557,1943,28557,1936,29187
39,Narail,574,4040,579,3989,621,4276
40,Satkhira,945,4578,973,5627,1026,6225
4,Khulna,23502,181714,23924,182560,24592,201995
41,Jamalpur,2177,11557,2104,12259,1372,7605
42,Mymensing,5324,37449,5244,37398,5110,37294
43,Netrakona,768,5183,809,4300,809,4300
44,Sherpur,570,3169,572,3197,570,3156
5,Mymensing,8839,57358,8729,57154,7861,52355
45,Bogura,2242,14116,2310,17954,2296,17848
46,Joypurhat,397,3158,393,3149,398,3198
47,Naogaon,1536,13116,1523,12492,1568,12980
48,Natore,744,7030,773,7193,773,7194
49,Chapai Nawabganj,209,2090,312,2410,347,2680
50,Pabna,673,4784,707,5209,724,5280
51,Rajshahi,4675,46903,4528,45735,4560,43918
52,Sirajganj,718,6407,733,6520,660,5740
6,Rajshahi,11194,97604,11279,100662,11326,98838
53,Dinajpur,2862,25038,2803,26769,2835,27798
54,Gaibandha,3565,65109,3396,61353,3388,61944
55,Kurigram,508,4938,518,5015,517,4860
56,Lalmonirhat,280,3120,255,2796,268,2967
57,Nilphamari,397,3407,414,3548,368,3365
58,Panchagarh,357,4326,371,4485,406,4956
59,Rangpur,2316,16936,2345,15978,2285,15321
60,Thakurgaon,1105,6651,1129,5682,1120,5641
7,Rangpur,11390,129525,11231,125626,11187,126852
61,Habiganj,298,807,277,717,277,715
62,Maulvibazar,261,1088,263,1388,263,1390
63,Sunamganj,312,1882,313,1882,314,1885
64,Sylhet,1059,1955,978,1815,1000,1830
8,Sylhet,1930,5732,1831,5802,1831,5820
,BANGLADESH,120203,807104,121384,810347,120709,833309
