Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,0,0,11,22
2,Barishal,0,0,0,0,275,881
3,Bhola,0,0,0,0,223,775
4,Jhallokati,0,0,0,0,132,380
5,Patuakhali,0,0,0,0,54,80
6,Pirojpur,0,0,0,0,243,922
1,Barishal,0,0,0,0,938,3060
7,Bandarban,0,0,0,0,101,172
8,Brahmanbaria,0,0,0,0,17,54
9,Chandpur,0,0,0,0,173,1137
10,Chattogram,0,0,0,0,885,2736
11,Cumilla,0,0,0,0,539,3792
12,Cox's Bazar,0,0,0,0,0,0
13,Feni,0,0,0,0,242,986
14,Khagrachhari,0,0,0,0,283,1013
15,Laksmipur,0,0,0,0,495,1899
16,Noakhali,0,0,0,0,363,826
17,Rangamati,0,0,0,0,296,960
2,Chattogram,0,0,0,0,3394,13575
18,Dhaka,0,0,0,0,195,667
19,Faridpur,0,0,0,0,176,826
20,Gazipur,0,0,0,0,517,958
21,Gopalganj,0,0,0,0,471,1674
22,Kishorganj,0,0,0,0,317,1559
23,Madaripur,0,0,0,0,150,522
24,Manikganj,0,0,0,0,296,528
25,Munshiganj,0,0,0,0,56,91
26,Narayanganj,0,0,0,0,71,220
27,Narsingdi,0,0,0,0,431,1375
28,Rajbari,0,0,0,0,48,102
29,Shariatpur,0,0,0,0,82,300
30,Tangail,0,0,0,0,364,2280
3,Dhaka,0,0,0,0,3174,11102
31,Bagerhat,0,0,0,0,29,202
32,Chuadanga,0,0,0,0,51,200
33,Jashore,0,0,0,0,429,2354
34,Jhenaidah,0,0,0,0,96,427
35,Khulna,0,0,0,0,136,560
36,Kushtia,0,0,0,0,0,0
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,0,0,0,0,17,75
38,Meherpur,0,0,0,0,0,0
39,Narail,0,0,0,0,245,917
40,Satkhira,0,0,0,0,288,1318
4,Khulna,0,0,0,0,1291,6053
41,Jamalpur,0,0,0,0,348,1744
42,Mymensing,0,0,0,0,1226,11147
43,Netrakona,0,0,0,0,215,617
44,Sherpur,0,0,0,0,255,2048
5,Mymensing,0,0,0,0,2044,15556
45,Bogura,0,0,0,0,98,355
46,Joypurhat,0,0,0,0,0,0
47,Naogaon,0,0,0,0,27,122
48,Natore,0,0,0,0,164,382
49,Chapai Nawabganj,0,0,0,0,0,0
50,Pabna,0,0,0,0,157,910
51,Rajshahi,0,0,0,0,11,25
52,Sirajganj,0,0,0,0,236,1072
6,Rajshahi,0,0,0,0,693,2866
53,Dinajpur,0,0,0,0,119,420
54,Gaibandha,0,0,0,0,196,588
55,Kurigram,0,0,0,0,107,419
56,Lalmonirhat,0,0,0,0,87,626
57,Nilphamari,0,0,0,0,157,969
58,Panchagarh,0,0,0,0,38,47
59,Rangpur,0,0,0,0,322,992
60,Thakurgaon,0,0,0,0,33,53
7,Rangpur,0,0,0,0,1059,4114
61,Habiganj,0,0,0,0,41,95
62,Maulvibazar,0,0,0,0,176,284
63,Sunamganj,0,0,0,0,46,73
64,Sylhet,0,0,0,0,162,371
8,Sylhet,0,0,0,0,425,823
,BANGLADESH,0,0,0,0,13018,57149
