Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,0,0,0,0,214,268
38,Meherpur,0,0,0,0,1374,1899
39,Narail,0,0,0,0,0,0
40,Satkhira,0,0,0,0,0,0
4,Khulna,0,0,0,0,11344,16070
41,Jamalpur,0,0,0,0,0,0
42,Mymensing,0,0,0,0,0,0
43,Netrakona,0,0,0,0,0,0
44,Sherpur,0,0,0,0,0,0
5,Mymensing,0,0,0,0,0,0
45,Bogura,0,0,0,0,0,0
46,Joypurhat,0,0,0,0,0,0
47,Naogaon,0,0,0,0,0,0
48,Natore,0,0,0,0,0,0
49,Chapai Nawabganj,0,0,0,0,0,0
50,Pabna,0,0,0,0,0,0
51,Rajshahi,0,0,0,0,0,0
52,Sirajganj,0,0,0,0,0,0
6,Rajshahi,0,0,0,0,0,0
53,Dinajpur,0,0,0,0,196,126
54,Gaibandha,0,0,0,0,228,226
55,Kurigram,0,0,0,0,0,0
56,Lalmonirhat,0,0,0,0,24,11
57,Nilphamari,0,0,0,0,0,0
58,Panchagarh,0,0,0,0,0,0
59,Rangpur,0,0,0,0,476,311
60,Thakurgaon,0,0,0,0,0,0
7,Rangpur,0,0,0,0,924,674
61,Habiganj,0,0,0,0,0,0
62,Maulvibazar,0,0,0,0,0,0
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,0,0
8,Sylhet,0,0,0,0,0,0
,BANGLADESH,0,0,0,0,13479,17649
