Zila/Division,,2016-17,,2017-18,,2018-19,
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
1,Barguna,0,0,0,0,0,0
2,Barishal,0,0,0,0,0,0
3,Bhola,0,0,0,0,0,0
4,Jhallokati,0,0,0,0,0,0
5,Patuakhali,0,0,0,0,0,0
6,Pirojpur,0,0,0,0,0,0
1,Barishal,0,0,0,0,0,0
7,Bandarban,10012,1865,10031,1870,10031,834
8,Brahmanbaria,0,0,0,0,0,0
9,Chandpur,0,0,0,0,0,0
10,Chattogram,0,0,0,0,25,26
11,Cumilla,0,0,0,0,0,0
12,Cox's Bazar,0,0,0,0,0,0
13,Feni,0,0,0,0,0,0
14,Khagrachhari,2383,464,2379,455,1820,123
15,Laksmipur,0,0,0,0,0,0
16,Noakhali,0,0,0,0,0,0
17,Rangamati,6241,1063,5647,962,5458,398
2,Chattogram,18636,3392,18057,3287,17334,1381
18,Dhaka,96,65,86,56,86,25
19,Faridpur,0,0,0,0,0,0
20,Gazipur,228,188,243,200,245,210
21,Gopalganj,0,0,0,0,0,0
22,Kishorganj,0,0,0,0,0,0
23,Madaripur,0,0,0,0,0,0
24,Manikganj,0,0,0,0,0,0
25,Munshiganj,0,0,0,0,0,0
26,Narayanganj,0,0,0,0,0,0
27,Narsingdi,0,0,0,0,0,0
28,Rajbari,319,751,253,567,253,375
29,Shariatpur,0,0,0,0,0,0
30,Tangail,586,552,588,554,572,240
3,Dhaka,1229,1556,1170,1377,1156,850
31,Bagerhat,0,0,0,0,0,0
32,Chuadanga,763,1087,710,1011,682,429
33,Jashore,2561,5650,2669,5906,2413,3973
34,Jhenaidah,4577,10896,4564,10863,4777,7128
35,Khulna,0,0,0,0,0,0
36,Kushtia,2114,3657,2095,3623,2071,2541
,,"Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)","Area
(acres)","Production
(M. Ton)"
37,Magura,201,339,211,260,214,268
38,Meherpur,1193,2572,1200,2625,1374,1899
39,Narail,0,0,0,0,0,0
40,Satkhira,0,0,0,0,0,0
4,Khulna,11409,24201,11449,24288,11531,16238
41,Jamalpur,0,0,0,0,0,0
42,Mymensing,297,323,0,0,0,0
43,Netrakona,0,0,0,0,0,0
44,Sherpur,7,20,9,25,0,0
5,Mymensing,304,343,9,25,0,0
45,Bogura,6,3,6,2,0,0
46,Joypurhat,0,0,0,0,0,0
47,Naogaon,0,0,0,0,0,0
48,Natore,3,2,0,0,0,0
49,Chapai Nawabganj,0,0,0,0,0,0
50,Pabna,0,0,0,0,0,0
51,Rajshahi,83,204,175,457,0,0
52,Sirajganj,0,0,0,0,0,0
6,Rajshahi,92,209,181,459,0,0
53,Dinajpur,216,177,212,215,207,132
54,Gaibandha,395,803,273,610,228,226
55,Kurigram,0,0,0,0,0,0
56,Lalmonirhat,26,24,17,22,36,14
57,Nilphamari,0,0,0,0,0,0
58,Panchagarh,0,0,0,0,0,0
59,Rangpur,502,500,502,507,476,311
60,Thakurgaon,0,0,0,0,0,0
7,Rangpur,1139,1504,1004,1354,947,683
61,Habiganj,0,0,0,0,0,0
62,Maulvibazar,0,0,0,0,0,0
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,0,0
8,Sylhet,0,0,0,0,0,0
,BANGLADESH,32809,31205,32370,30790,30968,19152
