District/ Division,None,2021-22,None_1,2022-23,None_2,2023-24,None_3
Sylhet Division,None,118429.56,71708.23,118052.00,65120.00,120498.00,3759.11
BANGLADESH,None,"139973.11
(Economic)",98146.43,"141355.00
(Economic)",93208.00,"145182.00
(Economic)",100660.00
None,None,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)"
1,Barguna,0.00,0.00,0.00,0.00,0.00,0.00
2,Barishal,0.00,0.00,0.00,0.00,0.00,0.00
3,Bhola,0.00,0.00,0.00,0.00,0.00,0.00
4,Jhallokati,0.00,0.00,0.00,0.00,0.00,0.00
5,Patuakhali,0.00,0.00,0.00,0.00,0.00,0.00
6,Pirojpur,0.00,0.00,0.00,0.00,0.00,0.00
Barishal Division,None,0.00,0.00,0.00,0.00,0.00,0.00
7,Bandarban,6651.00,3243.00,6661.50,3248.04,6666.80,3250.70
8,Brahmanbaria,0.00,0.00,0.00,0.00,0.00,0.00
9,Chandpur,0.00,0.00,0.00,0.00,0.00,0.00
10,Chattogram,14.00,1.00,273.73,4.96,17.93,8.37
11,Cumilla,0.00,0.00,0.00,0.00,0.00,0.00
12,Cox’s Bazar,388.00,423.00,18.12,4.96,396.52,489.89
13,Feni,0.00,0.00,0.00,0.00,0.00,0.00
14,Khagrachari,2083.00,2043.00,2039.00,1970.00,1951.00,1851.00
15,Lakshmipur,0.00,0.00,0.00,0.00,0.00,0.00
16,Noakhali,0.00,0.00,0.00,0.00,0.00,0.00
17,Rangamati,238.00,166.00,230.73,157.96,215.35,144.22
Chattogram Division,None,9374.00,5876.00,9337.41,5850.79,9247.60,5744.18
18,Dhaka,0.00,0.00,0.00,0.00,0.00,0.00
19,Faridpur,53.25,38.25,0.00,0.00,53.50,38.52
20,Gazipur,0.00,0.00,0.00,0.00,0.00,0.00
21,Gopalganj,0.00,0.00,0.00,0.00,0.00,0.00
22,Kishoreganj,0.00,0.00,0.00,0.00,0.00,0.00
23,Madaripur,0.00,0.00,0.00,0.00,0.00,0.00
24,Manikganj,0.00,0.00,0.00,0.00,0.00,0.00
25,Munshiganj,0.00,0.00,0.00,0.00,0.00,0.00
26,Narayanganj,0.00,0.00,0.00,0.00,0.00,0.00
27,Narsingdi,0.00,0.00,0.00,0.00,0.00,0.00
28,Rajbari,0.00,0.00,0.00,0.00,0.00,0.00
29,Shariatpur,0.00,0.00,0.00,0.00,0.00,0.00
30,Tangail,46.00,14.72,44.00,14.52,45.00,15.75
Dhaka Division,None,99.25,52.97,44.00,14.52,98.50,54.27
31,Bagerhat,0.00,0.00,0.00,0.00,0.00,0.00
32,Chuadanga,0.00,0.00,0.00,0.00,0.00,0.00
33,Jashore,0.00,0.00,0.00,0.00,0.00,0.00
34,Jhenaidah,0.00,0.00,0.00,0.00,0.00,0.00
35,Khulna,0.00,0.00,0.00,0.00,0.00,0.00
36,Kushtia,0.00,0.00,0.00,0.00,0.00,0.00
37,Magura,0.00,0.00,0.00,0.00,0.00,0.00
None,None,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)"
38,Meherpur,0.00,0.00,0.00,0.00,0.00,0.00
39,Narail,0.00,0.00,0.00,0.00,0.00,0.00
40,Satkhira,0.00,0.00,0.00,0.00,0.00,0.00
Khulna Division,None,0.00,0.00,0.00,0.00,0.00,0.00
41,Jamalpur,37.00,20.00,38.00,22.00,40.00,25.00
42,Mymensingh,0.00,0.00,0.00,0.00,0.00,0.00
43,Netrokona,33.00,34.00,33.00,34.00,35.00,43.00
44,Sherpur,0.00,0.00,0.00,0.00,0.00,0.00
Mymensingh Division,None,70.00,54.00,71.00,56.00,75.00,68.00
45,Bogura,0.00,0.00,0.00,0.00,0.00,0.00
46,Joypurhat,0.00,0.00,0.00,0.00,0.00,0.00
47,Naogaon,0.00,0.00,0.00,0.00,0.00,0.00
48,Natore,0.00,0.00,0.00,0.00,0.00,0.00
49,Chapai Nawabganj,0.00,0.00,0.00,0.00,0.00,0.00
50,Pabna,0.00,0.00,0.00,0.00,0.00,0.00
51,Rajshahi,0.00,0.00,0.00,0.00,0.00,0.00
52,Sirajganj,0.00,0.00,0.00,0.00,0.00,0.00
Rajshahi Division,None,0.00,0.00,0.00,0.00,0.00,0.00
53,Dinajpur,0.00,0.00,0.00,0.00,0.00,0.00
54,Gaibandha,0.00,0.00,0.00,0.00,0.00,0.00
55,Kurigram,0.00,0.00,0.00,0.00,0.00,0.00
56,Lalmonirhat,855.00,487.89,848.00,484.04,850.00,477.00
57,Nilphamari,8028.50,6550.34,6487.00,4233.19,5733.00,3784.00
58,Panchagar,0.00,0.00,0.00,0.00,0.00,0.00
59,Rangpur,1454.00,1042.00,1453.00,1109.00,1405.00,974.00
60,Thakurgaon,0.00,0.00,0.00,0.00,0.00,0.00
Rangpur Divison,None,10337.50,8080.23,8788.00,5826.23,7988.00,5235.00
61,Habiganj,0.00,0.00,0.00,0.00,0.00,0.00
62,Moulvibazar,0.00,0.00,0.00,0.00,0.00,0.00
63,Sunamganj,0.00,0.00,0.00,0.00,0.00,0.00
64,Sylhet,0.00,0.00,0.00,0.00,0.00,0.00
Sylhet Division,None,0.00,0.00,0.00,0.00,0.00,0.00
,BANGLADESH,19880.75,14063.20,18240.41,11747.54,17409.10,11101.45
None,None,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)",,"Production
(M.Ton)"
1,Barguna,0.00,0.00,0.00,0.00,,0.00
2,Barishal,0.00,0.00,0.00,0.00,,0.00
3,Bhola,0.00,0.00,0.00,0.00,,0.00
4,Jhallokati,0.00,0.00,0.00,0.00,,0.00
5,Patuakhali,0.00,0.00,0.00,0.00,,0.00
6,Pirojpur,0.00,0.00,0.00,0.00,,0.00
Barishal Division,None,0.00,0.00,0.00,0.00,,0.00
7,Bandarban,0.00,0.00,0.00,0.00,,0.00
8,Brahmanbaria,0.00,0.00,0.00,0.00,,0.00
9,Chandpur,0.00,0.00,0.00,0.00,,0.00
10,Chattogram,0.00,0.00,0.00,0.00,,0.00
11,Cumilla,0.00,0.00,0.00,0.00,,0.00
12,Cox’s Bazar,0.00,0.00,0.00,0.00,,0.00
13,Feni,0.00,0.00,0.00,0.00,,0.00
14,Khagrachari,0.00,0.00,0.00,0.00,,0.00
15,Lakshmipur,0.00,0.00,0.00,0.00,,0.00
16,Noakhali,0.00,0.00,0.00,0.00,,0.00
17,Rangamati,233.90,135.66,224.60,130.60,,119.25
Chattogram Division,None,233.90,135.66,224.60,130.60,,119.25
18,Dhaka,0.00,0.00,0.00,0.00,,0.00
19,Faridpur,0.00,0.00,0.00,0.00,,0.00
20,Gazipur,0.00,0.00,0.00,0.00,,0.00
21,Gopalganj,0.00,0.00,0.00,0.00,,0.00
22,Kishoreganj,0.00,0.00,0.00,0.00,,0.00
23,Madaripur,0.00,0.00,0.00,0.00,,0.00
24,Manikganj,153.00,49.90,154.28,51.06,,52.50
25,Munshiganj,4.43,2.87,4.44,2.87,,2.96
26,Narayanganj,0.00,0.00,0.00,0.00,,0.00
27,Narsingdi,0.00,0.00,0.00,0.00,,0.00
28,Rajbari,95.00,95.00,104.10,99.97,,105.32
29,Shariatpur,0.00,0.00,0.00,0.00,,0.00
30,Tangail,0.00,0.00,0.00,0.00,,0.00
Dhaka Division,None,252.43,147.77,262.82,153.90,,160.78
31,Bagerhat,0.00,0.00,0.00,0.00,,0.00
32,Chuadanga,0.00,0.00,0.00,0.00,,0.00
33,Jashore,0.00,0.00,0.00,0.00,,0.00
34,Jhenaidah,0.00,0.00,0.00,0.00,,0.00
35,Khulna,0.00,0.00,0.00,0.00,,0.00
36,Kushtia,0.00,0.00,0.00,0.00,,0.00
37,Magura,0.00,0.00,0.00,0.00,,0.00
None,None,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)",,"Production
(M.Ton)"
38,Meherpur,0.00,0.00,0.00,0.00,,0.00
39,Narail,0.00,0.00,0.00,0.00,,0.00
40,Satkhira,0.00,0.00,0.00,0.00,,0.00
Khulna Division,None,0.00,0.00,0.00,0.00,,0.00
41,Jamalpur,0.00,0.00,0.00,0.00,,0.00
42,Mymensingh,0.00,0.00,0.00,0.00,,0.00
43,Netrokona,0.00,0.00,0.00,0.00,,0.00
44,Sherpur,0.00,0.00,0.00,0.00,,0.00
Mymensingh Division,None,0.00,0.00,0.00,0.00,,0.00
45,Bogura,0.00,0.00,0.00,0.00,,0.00
46,Joypurhat,0.00,0.00,0.00,0.00,,0.00
47,Naogaon,0.00,0.00,0.00,0.00,,0.00
48,Natore,93.50,86.69,114.38,108.73,,111.29
49,Chapai Nawabganj,0.00,0.00,0.00,0.00,,0.00
50,Pabna,0.00,0.00,0.00,0.00,,0.00
51,Rajshahi,0.00,0.00,0.00,0.00,,0.00
52,Sirajganj,0.00,0.00,0.00,0.00,,0.00
Rajshahi Division,None,93.50,86.69,114.38,108.73,,111.29
53,Dinajpur,0.00,0.00,0.00,0.00,,0.00
54,Gaibandha,0.00,0.00,0.00,0.00,,0.00
55,Kurigram,469.30,239.26,458.11,230.90,,270.00
56,Lalmonirhat,4392.75,3454.13,4404.00,3400.75,,4447.00
57,Nilphamari,4045.00,2911.14,0.00,0.00,,1532.00
58,Panchagar,11.00,2.62,8.00,1.84,,3.15
59,Rangpur,900.00,583.00,893.00,566.00,,582.00
60,Thakurgaon,0.00,0.00,0.00,0.00,,0.00
Rangpur Divison,None,9818.05,7190.15,5763.11,4199.49,,6834.15
61,Habiganj,0.00,0.00,0.00,0.00,,0.00
62,Moulvibazar,0.00,0.00,0.00,0.00,,0.00
63,Sunamganj,0.00,0.00,0.00,0.00,,0.00
64,Sylhet,0.00,0.00,0.00,0.00,,0.00
Sylhet Division,None,0.00,0.00,0.00,0.00,,0.00
BANGLADESH,None,1039.88,7560.27,6364.91,4592.72,,7225.47
None,None,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)"
1,Barguna,0.00,0.00,0.00,0.00,0.00,0.00
2,Barishal,0.00,0.00,0.00,0.00,0.00,0.00
3,Bhola,0.00,0.00,0.00,0.00,0.00,0.00
4,Jhallokati,0.00,0.00,0.00,0.00,0.00,0.00
5,Patuakhali,0.00,0.00,0.00,0.00,0.00,0.00
6,Pirojpur,0.00,0.00,0.00,0.00,0.00,0.00
Barishal Division,None,0.00,0.00,0.00,0.00,0.00,0.00
7,Bandarban,0.00,0.00,0.00,0.00,0.00,0.00
8,Brahmanbaria,0.00,0.00,0.00,0.00,0.00,0.00
9,Chandpur,0.00,0.00,0.00,0.00,0.00,0.00
10,Chattogram,5.16,6.19,5.16,6.19,0.00,0.00
11,Cumilla,0.00,0.00,0.00,0.00,0.00,0.00
12,Cox’s Bazar,0.00,0.00,0.00,0.00,0.00,0.00
13,Feni,0.00,0.00,0.00,0.00,0.00,0.00
14,Khagrachari,0.00,0.00,0.00,0.00,0.00,0.00
15,Lakshmipur,0.00,0.00,0.00,0.00,0.00,0.00
16,Noakhali,0.00,0.00,0.00,0.00,0.00,0.00
17,Rangamati,805.78,575.94,795.93,561.15,798.10,573.51
Chattogram Division,None,810.94,582.13,795.93,561.15,798.10,573.51
18,Dhaka,0.00,0.00,0.00,0.00,0.00,0.00
19,Faridpur,39.00,36.00,37.00,34.00,82.00,77.70
20,Gazipur,0.00,0.00,0.00,0.00,0.00,0.00
21,Gopalganj,0.00,0.00,0.00,0.00,0.00,0.00
22,Kishoreganj,0.00,0.00,0.00,0.00,0.00,0.00
23,Madaripur,0.00,0.00,0.00,0.00,0.00,0.00
24,Manikganj,5280.00,4518.67,4876.93,4109.07,4574.60,3938.08
25,Munshiganj,0.00,0.00,0.00,0.00,0.00,0.00
26,Narayanganj,0.00,0.00,0.00,0.00,0.00,0.00
27,Narsingdi,0.00,0.00,0.00,0.00,0.00,0.00
28,Rajbari,0.00,0.00,0.00,0.00,0.00,0.00
29,Shariatpur,0.00,0.00,0.00,0.00,0.00,0.00
30,Tangail,265.00,149.03,150.50,81.62,124.00,69.78
Dhaka Division,None,5584.00,4703.70,5064.43,4224.69,4780.60,4085.56
31,Bagerhat,0.00,0.00,0.00,0.00,0.00,0.00
32,Chuadanga,2387.00,2476.38,2324.00,2567.50,2277.00,2718.75
33,Jashore,0.00,0.00,0.00,0.00,0.00,0.00
34,Jhenaidah,4018.00,3421.20,3706.00,3111.31,3240.00,2653.02
35,Khulna,0.00,0.00,0.00,0.00,0.00,0.00
36,Kushtia,31974.00,35663.00,30556.00,344410.00,37348.00,43765.00
37,Magura,1.52,1.31,1.64,0.75,1.82,0.55
None,None,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)"
38,Meherpur,7451.00,8411.93,7872.00,9593.77,7435.00,9542.52
39,Narail,0.00,0.00,0.00,0.00,0.00,0.00
40,Satkhira,0.00,0.00,0.00,0.00,0.00,0.00
Khulna Division,None,45831.52,49973.82,44459.64,49683.33,50301.82,58679.84
41,Jamalpur,0.00,0.00,0.00,0.00,0.00,0.00
42,Mymensingh,0.00,0.00,0.00,0.00,0.00,0.00
43,Netrokona,0.00,0.00,0.00,0.00,0.00,0.00
44,Sherpur,0.00,0.00,0.00,0.00,0.00,0.00
Mymensingh Division,None,0.00,0.00,0.00,0.00,0.00,0.00
45,Bogura,0.00,0.00,0.00,0.00,0.00,0.00
46,Joypurhat,0.00,0.00,0.00,0.00,0.00,0.00
47,Naogaon,0.00,0.00,0.00,0.00,0.00,0.00
48,Natore,0.00,0.00,0.00,0.00,0.00,0.00
49,Chapai Nawabganj,0.00,0.00,0.00,0.00,0.00,0.00
50,Pabna,0.00,0.00,0.00,0.00,0.00,0.00
51,Rajshahi,0.00,0.00,0.00,0.00,0.00,0.00
52,Sirajganj,0.00,0.00,0.00,0.00,0.00,0.00
Rajshahi Division,None,0.00,0.00,0.00,0.00,0.00,0.00
53,Dinajpur,7.00,3.00,21.00,9.00,20.00,14.00
54,Gaibandha,62.00,43.11,72.00,53.35,72.00,66.00
55,Kurigram,345.76,185.32,310.00,163.95,271.00,153.00
56,Lalmonirhat,11650.00,9944.17,11656.75,9964.29,11676.50,10175.00
57,Nilphamari,0.00,0.00,320.00,219.15,272.00,195.30
58,Panchagar,0.00,0.00,0.00,0.00,0.00,0.00
59,Rangpur,5815.00,5269.00,5802.00,5364.00,5617.00,5545.00
60,Thakurgaon,0.00,0.00,0.00,0.00,0.00,0.00
Rangpur Divison,None,17879.76,15444.60,18181.75,15773.74,17928.50,16148.30
61,Habiganj,0.00,0.00,0.00,0.00,0.00,0.00
62,Moulvibazar,0.00,0.00,0.00,0.00,0.00,0.00
63,Sunamganj,0.00,0.00,0.00,0.00,0.00,0.00
64,Sylhet,0.00,0.00,0.00,0.00,0.00,0.00
Sylhet Division,None,0.00,0.00,0.00,0.00,0.00,0.00
BANGLADESH,None,70106.22,70704.25,68501.75,70242.91,73809.02,79487.21
None,None,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)"
1,Barguna,0,0,0,0,0,0
2,Barishal,0,0,0,0,0,0
3,Bhola,0,0,0,0,0,0
4,Jhallokati,0,0,0,0,0,0
5,Patuakhali,0,0,0,0,0,0
6,Pirojpur,0,0,0,0,0,0
Barishal Division,None,0,0,0,0,0,0
7,Bandarban,6651,3243,6661.5,3248.04,6666.8,3250.7
8,Brahmanbaria,0,0,0,0,0,0
9,Chandpur,0,0,0,0,0,0
10,Chattogram,19.16,7.19,278.89,11.15,17.93,8.37
11,Cumilla,0,0,0,0,0,0
12,Cox’s Bazar,388,423,18.12,4.96,396.52,489.89
13,Feni,0,0,0,0,0,0
14,Khagrachari,2083,2043,2039,1970,1951,1851
15,Lakshmipur,0,0,0,0,0,0
16,Noakhali,0,0,0,0,0,0
17,Rangamati,1277.68,877.6,1251.26,849.71,1221.65,836.98
Chattogram Division,None,10418.84,6593.79,10357.94,6542.54,10253.9,6436.94
18,Dhaka,0,0,0,0,0,0
19,Faridpur,92.25,74.25,37,34,135.5,116.22
20,Gazipur,0,0,0,0,0,0
21,Gopalganj,0,0,0,0,0,0
22,Kishoreganj,0,0,0,0,0,0
23,Madaripur,0,0,0,0,0,0
24,Manikganj,5433,4568.57,5031.21,4160.13,4724.6,3990.58
25,Munshiganj,4.43,2.87,4.44,2.87,4.55,2.96
26,Narayanganj,0,0,0,0,0,0
27,Narsingdi,0,0,0,0,0,0
28,Rajbari,95,95,104.1,99.97,111.85,105.32
29,Shariatpur,0,0,0,0,0,0
30,Tangail,311,163.75,194.5,96.14,169,85.53
Dhaka Division,None,5935.68,4904.44,5371.25,4393.11,5145.5,4300.61
31,Bagerhat,0,0,0,0,0,0
32,Chuadanga,2387,2476.38,2324,2567.5,2277,2718.75
33,Jashore,0,0,0,0,0,0
34,Jhenaidah,4018,3421.2,3706,3111.31,3240,2653.02
None,None,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)"
35,Khulna,0,0,0,0,0,0
36,Kushtia,31974,35663,30556,344410,37348,43765
37,Magura,1.52,1.31,1.64,0.75,1.82,0.55
38,Meherpur,7451,8411.93,7872,9593.77,7435,9542.52
39,Narail,0,0,0,0,0,0
40,Satkhira,0,0,0,0,0,0
Khulna Division,None,45831.52,49973.82,44459.64,49683.33,50301.82,58679.84
41,Jamalpur,37,20,38,22,40,25
42,Mymensingh,0,0,0,0,0,0
43,Netrokona,33,34,33,34,35,43
44,Sherpur,0,0,0,0,0,0
Mymensingh Division,None,70,54,71,56,75,68
45,Bogura,0,0,0,0,0,0
46,Joypurhat,0,0,0,0,0,0
47,Naogaon,0,0,0,0,0,0
48,Natore,93.5,86.69,114.38,108.73,116.83,111.29
49,Chapai Nawabganj,0,0,0,0,0,0
50,Pabna,0,0,0,0,0,0
51,Rajshahi,0,0,0,0,0,0
52,Sirajganj,0,0,0,0,0,0
Rajshahi Division,None,93.5,86.69,114.38,108.73,116.83,111.29
53,Dinajpur,7,3,21,9,20,14
54,Gaibandha,62,43.11,72,53.35,72,66
55,Kurigram,815.06,424.58,768.11,394.85,711,423
56,Lalmonirhat,16897.75,13886.19,16908.75,13849.08,18394.5,15099
57,Nilphamari,12073.5,9461.48,6807,4452.34,8110,5511.3
58,Panchagar,11,2.62,8,1.84,7,3.15
59,Rangpur,8169,6894,8148,7039,7893,7101
60,Thakurgaon,0,0,0,0,0,0
Rangpur Divison,None,38035.31,30714.98,32732.86,25799.46,35207.5,28217.45
61,Habiganj,0,0,0,0,0,0
62,Moulvibazar,0,0,0,0,0,0
63,Sunamganj,0,0,0,0,0,0
64,Sylhet,0,0,0,0,0,0
Sylhet Division,None,0,0,0,0,0,0
BANGLADESH,None,100384.85,92327.72,93107.07,86583.17,101100.6,97814.13
