District/ Division,,2020-21,,2021-22,,2022-23,
,,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)"
1,Barguna,0,0,0.00,0.00,0.00,0.00
2,Barishal,0,0,0.00,0.00,0.00,0.00
3,Bhola,0,0,0.00,0.00,0.00,0.00
4,Jhallokati,0,0,0.00,0.00,0.00,0.00
5,Patuakhali,0,0,0.00,0.00,0.00,0.00
6,Pirojpur,0,0,0.00,0.00,0.00,0.00
1,Barishal Division,0,0,0.00,0.00,0.00,0.00
7,Bandarban,0,0,0.00,0.00,0.00,0.00
8,Brahmanbaria,0,0,0.00,0.00,0.00,0.00
9,Chandpur,0,0,0.00,0.00,0.00,0.00
10,Chattogram,0,0,0.00,0.00,0.00,0.00
11,Cumilla,0,0,0.00,0.00,0.00,0.00
12,Cox’s Bazar,0,0,0.00,0.00,0.00,0.00
13,Feni,0,0,0.00,0.00,0.00,0.00
14,Khagrachari,0,0,0.00,0.00,0.00,0.00
15,Lakshmipur,0,0,0.00,0.00,0.00,0.00
16,Noakhali,0,0,0.00,0.00,0.00,0.00
17,Rangamati,8.70,3.49,8.20,3.24,8.60,3.42
2,Chattogram Division,8.70,3.49,8.20,3.24,8.60,3.42
18,Dhaka,0,0,0.00,0.00,0.00,0.00
19,Faridpur,0,0,0.00,0.00,0.00,0.00
20,Gazipur,0,0,0.00,0.00,0.00,0.00
21,Gopalganj,0,0,0.00,0.00,0.00,0.00
22,Kishoreganj,0,0,0.00,0.00,0.00,0.00
23,Madaripur,0,0,0.00,0.00,0.00,0.00
24,Manikganj,0,0,0.00,0.00,0.00,0.00
25,Munshiganj,0,0,0.00,0.00,0.00,0.00
26,Narayanganj,0,0,0.00,0.00,0.00,0.00
27,Narsingdi,0,0,0.00,0.00,0.00,0.00
28,Rajbari,63,21.60,40.00,16.00,66.00,26.80
29,Shariatpur,0,0,0.00,0.00,0.00,0.00
30,Tangail,4.30,1.83,4.11,1.77,3.99,1.56
3,Dhaka Division,67.30,23.43,44.11,17.77,69.99,28.36
31,Bagerhat,0,0,0.00,0.00,0.00,0.00
32,Chuadanga,1.60,0.50,1.67,0.40,1.97,0.50
33,Jashore,0,0,0.00,0.00,0.00,0.00
34,Jhenaidah,1320,400,1161.00,348.00,1118.00,333.00
35,Khulna,0,0,0.00,0.00,0.00,0.00
36,Kushtia,0,0,0.00,0.00,0.00,0.00
37,Magura,0,0,0.00,0.00,0.00,0.00
,,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)"
38,Meherpur,0,0,0.00,0.00,0.00,0.00
39,Narail,0,0,0.00,0.00,0.00,0.00
40,Satkhira,17.50,4.34,18.00,4.46,19.30,4.82
4,Khulna Division,1339.10,404.84,1180.67,352.86,1139.27,338.32
41,Jamalpur,0,0,0.00,0.00,0.00,0.00
42,Mymensingh,0,0,0.00,0.00,0.00,0.00
43,Netrokona,0,0,0.00,0.00,0.00,0.00
44,Sherpur,0,0,0.00,0.00,0.00,0.00
5,Mymensingh Division,0,0,0.00,0.00,0.00,0.00
45,Bogura,0,0,0.00,0.00,0.00,0.00
46,Joypurhat,0,0,0.00,0.00,0.00,0.00
47,Naogaon,0,0,0.00,0.00,0.00,0.00
48,Natore,0,0,0.00,0.00,0.00,0.00
49,Chapai Nawabganj,0,0,0.00,0.00,0.00,0.00
50,Pabna,0,0,0.00,0.00,0.00,0.00
51,Rajshahi,0,0,0.00,0.00,0.00,0.00
52,Sirajganj,0,0,0.00,0.00,0.00,0.00
6,Rajshahi Division,0,0,0.00,0.00,0.00,0.00
53,Dinajpur,2,0.44,0.00,0.00,0.00,0.00
54,Gaibandha,4,1,0.00,0.00,0.00,0.00
55,Kurigram,0,0,0.00,0.00,0.00,0.00
56,Lalmonirhat,0,0,0.00,0.00,0.00,0.00
57,Nilphamari,0,0,0.00,0.00,0.00,0.00
58,Panchagar,0,0,0.00,0.00,0.00,0.00
59,Rangpur,0,0,0.00,0.00,0.00,0.00
60,Tahkurgaon,0,0,0.00,0.00,0.00,0.00
7,Rangpur Division,6,1.44,0.00,0.00,0.00,0.00
61,Habigonj,0,0,0.00,0.00,0.00,0.00
62,Moulvibazar,0,0,0.00,0.00,0.00,0.00
63,Sunamganj,0,0,0.00,0.00,0.00,0.00
64,Sylhet,0,0,0.00,0.00,0.00,0.00
8,Sylhet Division,0,0,0.00,0.00,0.00,0.00
BANGLADESH,,1421.10,433.20,1232.98,373.87,1217.86,370.10
