District/ Division,,2020-21,,2021-22,,2022-23,
,,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)"
1,Barguna,0,0,0,0,0.00,0.00
2,Barishal,0,0,0,0,0.00,0.00
3,Bhola,0,0,0,0,0.00,0.00
4,Jhallokati,0,0,0,0,0.00,0.00
5,Patuakhali,0,0,0,0,0.00,0.00
6,Pirojpur,0,0,0,0,0.00,0.00
1,Barishal Division,0,0,0,0,0.00,0.00
7,Bandarban,0,0,0,0,0.00,0.00
8,Brahmanbaria,0,0,0,0,0.00,0.00
9,Chandpur,0,0,0,0,0.00,0.00
10,Chattogram,5,1.65,7.53,16.24,37.30,71.92
11,Cumilla,2.85,1.28,3.64,1.52,4.33,6.80
12,Cox’s Bazar,0,0,0,0,0.00,0.00
13,Feni,0,0,0,0,0.00,0.00
14,Khagrachari,0,0,0,0,0.00,0.00
15,Lakshmipur,0,0,0,0,0.00,0.00
16,Noakhali,0,0,0,0,0.00,0.00
17,Rangamati,0,0,9.00,5.50,0.00,0.00
2,Chattogram Division,7.85,2.93,20.17,23.26,41.63,78.72
18,Dhaka,0,0,0,0,0.00,0.00
19,Faridpur,0,0,0,0,0.00,0.00
20,Gazipur,0,0,0,0,0.00,0.00
21,Gopalganj,0,0,0,0,0.00,0.00
22,Kishoreganj,0,0,0,0,0.00,0.00
23,Madaripur,0,0,0,0,0.00,0.00
24,Manikganj,0,0,0,0,0.00,0.00
25,Munshiganj,0,0,0,0,0.00,0.00
26,Narayanganj,0,0,0,0,0.00,0.00
27,Narsingdi,0,0,0,0,0.00,0.00
28,Rajbari,0,0,0,0,0.00,0.00
29,Shariatpur,0,0,0,0,0.00,0.00
30,Tangail,1.69,1,2.00,1.75,2.40,1.13
3,Dhaka Division,1.69,1,2.00,1.75,2.40,1.13
31,Bagerhat,0,0,0,0,0.00,0.00
32,Chuadanga,0,0,0,0,0.00,0.00
33,Jashore,0,0,0,0,0.00,0.00
34,Jhenaidah,0,0,0,0,0.00,0.00
35,Khulna,0,0,0,0,0.00,0.00
36,Kushtia,0,0,0,0,0.00,0.00
37,Magura,0,0,0,0,0.00,0.00
,,"Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)","Area
(acre)","Production
(M.Ton)"
38,Meherpur,0,0,0,0,0.00,0.00
39,Narail,0,0,0,0,0.00,0.00
40,Satkhira,0,0,0,0,0.00,0.00
4,Khulna Division,0,0,0,0,0.00,0.00
41,Jamalpur,0,0,0,0,0.00,0.00
42,Mymensingh,0,0,0,0,0.00,0.00
43,Netrokona,0,0,0,0,0.00,0.00
44,Sherpur,0,0,0,0,0.00,0.00
5,Mymensingh Division,0,0,0,0,0.00,0.00
45,Bogura,0,0,0,0,0.00,0.00
46,Joypurhat,0,0,0,0,0.00,0.00
47,Naogaon,0,0,0,0,0.00,0.00
48,Natore,0,0,0,0,0.00,0.00
49,Chapai Nawabganj,0,0,0,0,0.00,0.00
50,Pabna,0,0,0,0,0.00,0.00
51,Rajshahi,0,0,3.26,38.54,2.30,18.37
52,Sirajganj,0,0,0,0,0.00,0.00
6,Rajshahi Division,0,0,3.26,38.54,2.30,18.37
53,Dinajpur,0,0,0,0,0.00,0.00
54,Gaibandha,0,0,0,0,0.00,0.00
55,Kurigram,0,0,0,0,0.00,0.00
56,Lalmonirhat,0,0,0,0,0.00,0.00
57,Nilphamari,0,0,0,0,0.00,0.00
58,Panchagar,0,0,0,0,0.00,0.00
59,Rangpur,0,0,0,0,0.00,0.00
60,Tahkurgaon,0,0,0,0,0.00,0.00
7,Rangpur Division,0,0,0,0,0.00,0.00
61,Habigonj,0,0,0,0,0.00,0.00
62,Moulvibazar,0,0,0,0,0.00,0.00
63,Sunamganj,0,0,0,0,0.00,0.00
64,Sylhet,0,0,0,0,0.00,0.00
8,Sylhet Division,0,0,0,0,0.00,0.00
BANGLADESH,,9.54,3.93,25.43,63.55,46.33,98.22
